sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa_pooled	MetaBAT.96.fa	denovo9521.0	0.5100841809467737	1.0	6211263	3168267	3168267	0.012903225806451613	1.0	155	2	2
gsa_pooled	MetaBAT.188.fa	463794.1	0.4196026827577771	1.0	4905400	2058319	2058319	0.002320185614849188	1.0	431	1	1
gsa_pooled	MetaBAT.98.fa	3265889.0	1.0	1.0	2782452	2782452	2782452	1.0	1.0	11	11	11
gsa_pooled	MetaBAT.513.fa	229455.0	1.0	1.0	4068710	4068710	4068710	1.0	1.0	1	1	1
gsa_pooled	MetaBAT.3.fa	1995182.0	1.0	1.0	1991959	1991959	1991959	1.0	1.0	1	1	1
gsa_pooled	MetaBAT.552.fa	denovo4581.0	1.0	1.0	2879945	2879945	2879945	1.0	1.0	3	3	3
gsa_pooled	MetaBAT.17.fa	denovo10394.0	0.9937014765866597	1.0	3308712	3287872	3287872	0.5	1.0	4	2	2
gsa_pooled	MetaBAT.4.fa	344828.0	1.0	1.0	2115674	2115674	2115674	1.0	1.0	1	1	1
gsa_pooled	MetaBAT.209.fa	4440624.0	1.0	1.0	3270487	3270487	3270487	1.0	1.0	17	17	17
gsa_pooled	MetaBAT.268.fa	192316.1	0.510126548638109	1.0	4854023	2476166	2476166	0.005405405405405406	1.0	185	1	1
gsa_pooled	MetaBAT.6.fa	184966.0	0.500020034939765	1.0	10257081	5128746	5128746	0.5	1.0	2	1	1
gsa_pooled	MetaBAT.528.fa	denovo3535.0	1.0	1.0	2480236	2480236	2480236	1.0	1.0	3	3	3
gsa_pooled	MetaBAT.20.fa	4405128.0	1.0	1.0	3782947	3782947	3782947	1.0	1.0	1	1	1
gsa_pooled	MetaBAT.550.fa	185222.0	1.0	1.0	4150294	4150294	4150294	1.0	1.0	2	2	2
gsa_pooled	MetaBAT.329.fa	184451.0	1.0	0.9996820097275291	2757069	2757069	2757946	1.0	0.9523809523809523	20	20	21
gsa_pooled	MetaBAT.370.fa	45363.0	0.9993817538298652	0.9995675549322113	3679764	3677489	3679080	0.92	0.92	25	23	25
gsa_pooled	MetaBAT.488.fa	1571092.0	1.0	0.9994737781142259	2767337	2767337	2768794	1.0	0.8333333333333334	5	5	6
gsa_pooled	MetaBAT.502.fa	163997.0	1.0	0.9994689596195264	2941716	2941716	2943279	1.0	0.8888888888888888	8	8	9
gsa_pooled	MetaBAT.409.fa	267451.0	1.0	0.9994535593853882	3508070	3508070	3509988	1.0	0.8888888888888888	16	16	18
gsa_pooled	MetaBAT.137.fa	174805.0	0.6892333671640959	0.9994106153697391	5668411	3906858	3909162	0.19187358916478556	0.9770114942528736	443	85	87
gsa_pooled	MetaBAT.235.fa	289315.1	1.0	0.999377094683152	2589470	2589470	2591084	1.0	0.96	24	24	25
gsa_pooled	MetaBAT.451.fa	4372003.0	1.0	0.9992614211597869	6736346	6736346	6741325	1.0	0.9444444444444444	17	17	18
gsa_pooled	MetaBAT.116.fa	4336940.0	1.0	0.9991926250682567	3670668	3670668	3673634	1.0	0.9302325581395349	40	40	43
gsa_pooled	MetaBAT.369.fa	228140.0	1.0	0.9991826133988804	4437353	4437353	4440983	1.0	0.9117647058823529	31	31	34
gsa_pooled	MetaBAT.65.fa	259983.0	1.0	0.9990938114194963	2891918	2891918	2894541	1.0	0.8947368421052632	17	17	19
gsa_pooled	MetaBAT.470.fa	4312974.0	0.5049947526478392	0.9989545379966454	5835324	2946808	2949892	0.18181818181818182	0.6666666666666666	11	2	3
gsa_pooled	MetaBAT.558.fa	180879.0	1.0	0.9988019573388387	3168874	3168874	3172675	1.0	0.9230769230769231	24	24	26
gsa_pooled	MetaBAT.545.fa	727945.0	1.0	0.9987578488235904	2281104	2281104	2283941	1.0	0.92	23	23	25
gsa_pooled	MetaBAT.34.fa	172161.1	0.9909328797028187	0.9984613956098014	2550093	2526971	2530865	0.6	0.75	15	9	12
gsa_pooled	MetaBAT.56.fa	164237.0	1.0	0.9983636044990347	2939458	2939458	2944276	1.0	0.8333333333333334	10	10	12
gsa_pooled	MetaBAT.440.fa	1105328.0	1.0	0.998248053599873	3483149	3483149	3489262	1.0	0.9245283018867925	49	49	53
gsa_pooled	MetaBAT.396.fa	181348.0	1.0	0.9981283984243503	5206625	5206625	5216388	1.0	0.8125	39	39	48
gsa_pooled	MetaBAT.419.fa	167420.0	1.0	0.9981172343112455	2600305	2600305	2605210	1.0	0.8333333333333334	15	15	18
gsa_pooled	MetaBAT.542.fa	4394913.0	1.0	0.9981097446257722	3708348	3708348	3715371	1.0	0.5	4	4	8
gsa_pooled	MetaBAT.571.fa	381666.0	1.0	0.9980656269744616	3746926	3746926	3754188	1.0	0.8333333333333334	20	20	24
gsa_pooled	MetaBAT.404.fa	271602.0	1.0	0.9978849281433989	4610402	4610402	4620174	1.0	0.9318181818181818	82	82	88
gsa_pooled	MetaBAT.103.fa	262258.0	0.9932757663877112	0.9978377915502606	3378675	3355956	3363228	0.6451612903225806	0.8695652173913043	31	20	23
gsa_pooled	MetaBAT.275.fa	denovo8808.1	1.0	0.9976974340334711	2335910	2335910	2341301	1.0	0.92	46	46	50
gsa_pooled	MetaBAT.464.fa	675509.0	1.0	0.9976956623859734	1571660	1571660	1575290	1.0	0.9090909090909091	40	40	44
gsa_pooled	MetaBAT.94.fa	3997242.0	0.9951285247761098	0.9976385055989155	7102366	7067767	7084497	0.9333333333333333	0.9333333333333333	15	14	15
gsa_pooled	MetaBAT.459.fa	1107652.0	1.0	0.9974846402224204	3479395	3479395	3488169	1.0	0.7727272727272727	17	17	22
gsa_pooled	MetaBAT.120.fa	1871.0	1.0	0.9974780374781583	2311399	2311399	2317243	1.0	0.8974358974358975	35	35	39
gsa_pooled	MetaBAT.343.fa	denovo1959.0	0.9974039304186939	0.9973353590762748	4697871	4685675	4698194	0.983739837398374	0.937984496124031	123	121	129
gsa_pooled	MetaBAT.308.fa	319702.0	1.0	0.997324837708966	3409712	3409712	3418858	1.0	0.9152542372881356	54	54	59
gsa_pooled	MetaBAT.72.fa	194787.0	1.0	0.9970929811180098	2889047	2889047	2897470	1.0	0.84	21	21	25
gsa_pooled	MetaBAT.406.fa	263687.0	1.0	0.9969878085904431	3648439	3648439	3659462	1.0	0.8723404255319149	41	41	47
gsa_pooled	MetaBAT.505.fa	denovo4615.0	1.0	0.9968995542111581	2810531	2810531	2819272	1.0	0.8723404255319149	41	41	47
gsa_pooled	MetaBAT.140.fa	173916.0	1.0	0.9968872754557091	7227672	7227672	7250240	1.0	0.8333333333333334	20	20	24
gsa_pooled	MetaBAT.14.fa	180972.0	0.9969664943251643	0.996526882187247	4696876	4682628	4698948	0.9726027397260274	0.8658536585365854	73	71	82
gsa_pooled	MetaBAT.443.fa	181344.0	0.9988921549624223	0.9961697780743111	2502155	2499383	2508993	0.9090909090909091	0.6666666666666666	11	10	15
gsa_pooled	MetaBAT.462.fa	3957916.0	1.0	0.9960022672879317	3588140	3588140	3602542	1.0	0.59375	19	19	32
gsa_pooled	MetaBAT.387.fa	1111580.0	1.0	0.9958101943127022	3164399	3164399	3177713	1.0	0.8	12	12	15
gsa_pooled	MetaBAT.358.fa	3029968.0	0.9967429464743842	0.9954622766366997	3334609	3323748	3338899	0.9855072463768116	0.8831168831168831	69	68	77
gsa_pooled	MetaBAT.403.fa	1678333.1	1.0	0.9952944349046007	3794144	3794144	3812082	1.0	0.9411764705882353	48	48	51
gsa_pooled	MetaBAT.568.fa	1141335.0	1.0	0.9948393967518556	1599268	1599268	1607564	1.0	0.5	1	1	2
gsa_pooled	MetaBAT.337.fa	denovo1874.0	0.6386085579494478	0.9947509881422925	9803096	6260341	6293375	0.02631578947368421	0.5	38	1	2
gsa_pooled	MetaBAT.322.fa	373939.0	1.0	0.994329458160676	1863269	1863269	1873895	1.0	0.8048780487804879	33	33	41
gsa_pooled	MetaBAT.7.fa	354913.0	1.0	0.9941642066874191	1779542	1779542	1789988	1.0	0.7647058823529411	13	13	17
gsa_pooled	MetaBAT.198.fa	831178.0	1.0	0.9941212072522818	5333338	5333338	5364877	1.0	0.5714285714285714	28	28	49
gsa_pooled	MetaBAT.146.fa	181719.0	0.995918023802658	0.9936518414931758	5298904	5277274	5310989	0.2	0.5	5	1	2
gsa_pooled	MetaBAT.251.fa	4365109.0	0.3655052120012241	0.9933690736388586	17975533	6570151	6614008	0.001941747572815534	0.5	515	1	2
gsa_pooled	MetaBAT.340.fa	180944.0	1.0	0.9932424661817212	4542803	4542803	4573710	1.0	0.782608695652174	36	36	46
gsa_pooled	MetaBAT.180.fa	275984.0	1.0	0.9929030110721325	3254606	3254606	3277869	1.0	0.7788461538461539	81	81	104
gsa_pooled	MetaBAT.402.fa	136604.0	0.9962096635788645	0.9927658066637729	4300146	4283847	4315063	0.9344262295081968	0.8382352941176471	61	57	68
gsa_pooled	MetaBAT.23.fa	134065.0	0.9952374115010332	0.9925748310864918	3705128	3687482	3715067	0.967741935483871	0.8108108108108109	31	30	37
gsa_pooled	MetaBAT.163.fa	4443094.0	1.0	0.9924422632728432	6075014	6075014	6121277	1.0	0.776595744680851	73	73	94
gsa_pooled	MetaBAT.377.fa	193418.0	1.0	0.9923969251384264	3753398	3753398	3782154	1.0	0.8695652173913043	20	20	23
gsa_pooled	MetaBAT.193.fa	denovo2465.0	0.8126610134733356	0.9923661760298056	3788891	3079084	3102770	0.17054263565891473	0.6804123711340206	387	66	97
gsa_pooled	MetaBAT.511.fa	189840.0	1.0	0.9918818631196096	3101564	3101564	3126949	1.0	0.7586206896551724	22	22	29
gsa_pooled	MetaBAT.261.fa	denovo9767.0	0.9974096909817166	0.9918353104659265	3887181	3877112	3909028	0.9473684210526315	0.8780487804878049	38	36	41
gsa_pooled	MetaBAT.352.fa	730939.1	1.0	0.9917813493395463	3214768	3214768	3241408	1.0	0.7586206896551724	22	22	29
gsa_pooled	MetaBAT.212.fa	192777.0	1.0	0.9916643161199572	3227433	3227433	3254562	1.0	0.8782608695652174	101	101	115
gsa_pooled	MetaBAT.287.fa	168517.0	1.0	0.9915803593799395	2449732	2449732	2470533	1.0	0.75	3	3	4
gsa_pooled	MetaBAT.485.fa	denovo8298.1	1.0	0.991503518085997	2705008	2705008	2728188	1.0	0.7419354838709677	46	46	62
gsa_pooled	MetaBAT.164.fa	262642.0	0.9990353497982345	0.9914087907146567	2688021	2685428	2708699	0.9803921568627451	0.7936507936507936	51	50	63
gsa_pooled	MetaBAT.515.fa	166911.0	0.9986193294833466	0.9905879840438109	2080873	2078000	2097744	0.5	0.3333333333333333	2	1	3
gsa_pooled	MetaBAT.277.fa	denovo7143.0	1.0	0.9903309142776193	4578998	4578998	4623705	1.0	0.5909090909090909	13	13	22
gsa_pooled	MetaBAT.480.fa	denovo8648.0	1.0	0.9902095805368565	1770164	1770164	1787666	1.0	0.6666666666666666	2	2	3
gsa_pooled	MetaBAT.200.fa	188610.0	0.9990652628878413	0.9899854238482422	3586035	3582683	3618925	0.9734513274336283	0.8870967741935484	113	110	124
gsa_pooled	MetaBAT.211.fa	174824.0	1.0	0.9898677841062187	4048387	4048387	4089826	1.0	0.8	60	60	75
gsa_pooled	MetaBAT.276.fa	denovo1719.0	0.3661290451635637	0.989852329851876	12747754	4667323	4715171	0.030208333333333334	0.5471698113207547	960	29	53
gsa_pooled	MetaBAT.539.fa	196122.0	1.0	0.989815918886555	2733538	2733538	2761663	1.0	0.7333333333333333	22	22	30
gsa_pooled	MetaBAT.309.fa	2897325.0	1.0	0.9897480188014591	3507858	3507858	3544193	1.0	0.6071428571428571	17	17	28
gsa_pooled	MetaBAT.446.fa	262326.1	0.9741637561012789	0.9894225907515871	3529383	3438197	3474953	0.8148148148148148	0.88	27	22	25
gsa_pooled	MetaBAT.519.fa	176952.0	0.9943979794215085	0.9893753401384843	3064073	3046908	3079628	0.9333333333333333	0.8484848484848485	30	28	33
gsa_pooled	MetaBAT.371.fa	denovo10559.0	0.9935273982450905	0.9893688986533907	2121249	2107519	2130165	0.9883720930232558	0.85	86	85	100
gsa_pooled	MetaBAT.294.fa	denovo8373.1	0.9982298424339529	0.9890844732655973	2179467	2175609	2199619	0.96	0.8275862068965517	75	72	87
gsa_pooled	MetaBAT.246.fa	denovo10581.0	1.0	0.9886618642118165	3463763	3463763	3503486	1.0	0.735632183908046	64	64	87
gsa_pooled	MetaBAT.153.fa	denovo5418.0	1.0	0.9884148543238582	3563965	3563965	3605738	1.0	0.8860759493670886	140	140	158
gsa_pooled	MetaBAT.283.fa	134065.1	1.0	0.9883996170591025	3436961	3436961	3477299	1.0	0.6923076923076923	18	18	26
gsa_pooled	MetaBAT.468.fa	460611.0	0.9625228878227172	0.9882230698955857	4786388	4607008	4661911	0.9210526315789473	0.7692307692307693	76	70	91
gsa_pooled	MetaBAT.255.fa	262095.0	1.0	0.988216270367574	3103342	3103342	3140347	1.0	0.75	138	138	184
gsa_pooled	MetaBAT.24.fa	194878.0	1.0	0.9880198008153277	3359129	3359129	3399860	1.0	0.7368421052631579	28	28	38
gsa_pooled	MetaBAT.394.fa	136633.0	1.0	0.9878999154295165	3674962	3674962	3719974	1.0	0.78125	50	50	64
gsa_pooled	MetaBAT.132.fa	187028.0	1.0	0.9878301992199139	2334061	2334061	2362816	1.0	0.5111111111111111	23	23	45
gsa_pooled	MetaBAT.447.fa	denovo3222.0	0.9922112724646258	0.9877062622432534	1547878	1535822	1554938	0.9473684210526315	0.5625	19	18	32
gsa_pooled	MetaBAT.319.fa	245324.1	1.0	0.9873329654217367	2971656	2971656	3009781	1.0	0.7333333333333333	22	22	30
gsa_pooled	MetaBAT.486.fa	839200.0	0.9934093712650077	0.987240071240591	5368987	5333602	5402538	0.9883720930232558	0.901060070671378	258	255	283
gsa_pooled	MetaBAT.460.fa	171322.0	0.5485309802794315	0.9871071527141341	5287880	2900566	2938451	0.23015873015873015	0.6444444444444445	126	29	45
gsa_pooled	MetaBAT.475.fa	1108078.0	1.0	0.987011134099443	2870941	2870941	2908722	1.0	0.8888888888888888	32	32	36
gsa_pooled	MetaBAT.482.fa	174959.0	0.9971655371131151	0.9868127119347878	2812173	2804202	2841676	0.9743589743589743	0.7916666666666666	78	76	96
gsa_pooled	MetaBAT.131.fa	denovo6811.0	1.0	0.9867824205597969	1988559	1988559	2015195	1.0	0.6375	51	51	80
gsa_pooled	MetaBAT.128.fa	676211.0	1.0	0.9867350102392977	4837646	4837646	4902680	1.0	0.6761904761904762	71	71	105
gsa_pooled	MetaBAT.472.fa	291090.0	0.9842283353283588	0.9865179861600645	6704175	6598439	6688615	0.6615384615384615	0.86	65	43	50
gsa_pooled	MetaBAT.477.fa	831301.0	1.0	0.9864956532898718	2098514	2098514	2127241	1.0	0.8823529411764706	60	60	68
gsa_pooled	MetaBAT.503.fa	denovo4507.0	0.20015412843534705	0.9863462697524833	16082691	3219017	3263577	0.0020898641588296763	0.5	957	2	4
gsa_pooled	MetaBAT.157.fa	4402042.0	1.0	0.9862140750924262	6536619	6536619	6627992	1.0	0.7222222222222222	91	91	126
gsa_pooled	MetaBAT.405.fa	344525.0	1.0	0.986147061373337	6131181	6131181	6217309	1.0	0.8	16	16	20
gsa_pooled	MetaBAT.123.fa	229459.0	1.0	0.9861135698527481	2423097	2423097	2457219	1.0	0.8544303797468354	135	135	158
gsa_pooled	MetaBAT.508.fa	176850.0	1.0	0.9860378708990392	2928778	2928778	2970249	1.0	0.74	111	111	150
gsa_pooled	MetaBAT.73.fa	denovo4069.0	1.0	0.9854560963411738	4457145	4457145	4522926	1.0	0.8877551020408163	87	87	98
gsa_pooled	MetaBAT.262.fa	denovo4306.0	1.0	0.9853664821256602	2126210	2126210	2157786	1.0	0.8347107438016529	202	202	242
gsa_pooled	MetaBAT.384.fa	4444771.1	0.9956828468419971	0.9852379999795576	3388344	3373716	3424265	0.9798657718120806	0.8538011695906432	149	146	171
gsa_pooled	MetaBAT.512.fa	322900.1	1.0	0.9851005209759496	3320566	3320566	3370789	1.0	0.6724137931034483	39	39	58
gsa_pooled	MetaBAT.499.fa	455671.0	1.0	0.984967227767625	2422127	2422127	2459094	1.0	0.25	1	1	4
gsa_pooled	MetaBAT.219.fa	340960.0	0.9933522864833472	0.9848309509527636	2102377	2088401	2120568	0.984375	0.7590361445783133	64	63	83
gsa_pooled	MetaBAT.182.fa	351309.0	1.0	0.9841716382421982	4151545	4151545	4218314	1.0	0.7272727272727273	40	40	55
gsa_pooled	MetaBAT.226.fa	denovo8389.0	0.8825735975044183	0.9838844492871797	6756581	5963180	6060854	0.7368421052631579	0.8615384615384616	76	56	65
gsa_pooled	MetaBAT.570.fa	539647.0	0.9949213688448583	0.9834323228927364	2116909	2106158	2141640	0.9545454545454546	0.5575221238938053	66	63	113
gsa_pooled	MetaBAT.145.fa	335965.0	0.9986654730225082	0.9832541280393153	2763526	2759838	2806841	0.8888888888888888	0.8	9	8	10
gsa_pooled	MetaBAT.335.fa	1111328.0	1.0	0.9829050265285858	3206190	3206190	3261953	1.0	0.8421052631578947	48	48	57
gsa_pooled	MetaBAT.13.fa	354971.0	1.0	0.9827718732948415	3649030	3649030	3712998	1.0	0.5625	18	18	32
gsa_pooled	MetaBAT.363.fa	denovo2417.0	0.5563101984397391	0.9825911573738734	10817037	6017628	6124244	0.9698492462311558	0.8733031674208145	398	386	442
gsa_pooled	MetaBAT.40.fa	70830.1	1.0	0.9821271703883653	2807329	2807329	2858417	1.0	0.8311688311688312	64	64	77
gsa_pooled	MetaBAT.179.fa	170328.0	1.0	0.9816584677539341	4321666	4321666	4402413	1.0	0.8108108108108109	30	30	37
gsa_pooled	MetaBAT.161.fa	193418.1	1.0	0.9811018802494494	4811875	4811875	4904562	1.0	0.56	14	14	25
gsa_pooled	MetaBAT.169.fa	463794.0	0.9811731271690394	0.9798062822501374	2313236	2269685	2316463	0.3333333333333333	0.6666666666666666	6	2	3
gsa_pooled	MetaBAT.310.fa	1033413.0	0.5044765114394839	0.9794138258041704	6352603	3204739	3272099	0.15925925925925927	0.6825396825396826	270	43	63
gsa_pooled	MetaBAT.126.fa	259846.0	1.0	0.9793313822536245	2997940	2997940	3061211	1.0	0.8108108108108109	30	30	37
gsa_pooled	MetaBAT.160.fa	10518.0	1.0	0.9786968694391562	3700906	3700906	3781463	1.0	0.8202247191011236	73	73	89
gsa_pooled	MetaBAT.264.fa	296045.1	0.13634819275064555	0.9780463478625782	37844418	5160018	5275842	0.022320025149324112	0.8875	3181	71	80
gsa_pooled	MetaBAT.318.fa	187962.0	0.5237964950579979	0.9779540864191462	5544514	2904197	2969666	0.0213903743315508	0.6666666666666666	187	4	6
gsa_pooled	MetaBAT.78.fa	264155.0	1.0	0.9772433569132	3018779	3018779	3089076	1.0	0.6666666666666666	98	98	147
gsa_pooled	MetaBAT.139.fa	661259.0	0.9848785185124133	0.9770475107623863	2183913	2150889	2201417	0.9130434782608695	0.7433628318584071	92	84	113
gsa_pooled	MetaBAT.466.fa	132929.0	1.0	0.976895760828175	3419734	3419734	3500613	1.0	0.9	9	9	10
gsa_pooled	MetaBAT.63.fa	4329571.0	0.9804489165676644	0.9764499857255733	6425782	6300151	6452098	0.65	0.7878787878787878	40	26	33
gsa_pooled	MetaBAT.435.fa	4387250.0	0.9893605387596596	0.976335499895379	5239739	5183991	5309641	0.4827586206896552	0.6666666666666666	29	14	21
gsa_pooled	MetaBAT.272.fa	4421276.0	1.0	0.9762846522264668	2467496	2467496	2527435	1.0	0.6956521739130435	112	112	161
gsa_pooled	MetaBAT.575.fa	193680.1	0.9988141811211664	0.9759349556053201	2545920	2542901	2605605	0.967741935483871	0.625	31	30	48
gsa_pooled	MetaBAT.385.fa	denovo4689.0	1.0	0.9757893843795507	3358468	3358468	3441796	1.0	0.8411764705882353	143	143	170
gsa_pooled	MetaBAT.463.fa	437137.0	1.0	0.9756826036694606	2290612	2290612	2347702	1.0	0.5631067961165048	58	58	103
gsa_pooled	MetaBAT.330.fa	denovo4594.1	0.9951773423503074	0.9747916048813845	2397848	2386284	2447994	0.9285714285714286	0.6842105263157895	28	26	38
gsa_pooled	MetaBAT.221.fa	260679.0	0.3318403978663279	0.9744318233683874	8042098	2668693	2738717	0.11740890688259109	0.46774193548387094	247	29	62
gsa_pooled	MetaBAT.113.fa	4306262.0	0.5042703814408148	0.9738508075272871	5465671	2756176	2830183	0.4878048780487805	0.4166666666666667	41	20	48
gsa_pooled	MetaBAT.271.fa	303652.0	0.9940184062463587	0.9736301483505267	1948143	1936490	1988938	0.9148936170212766	0.7543859649122807	47	43	57
gsa_pooled	MetaBAT.332.fa	263992.1	1.0	0.9735089131784264	4055496	4055496	4165854	1.0	0.7361111111111112	53	53	72
gsa_pooled	MetaBAT.399.fa	190114.0	1.0	0.9729549712450068	3159609	3159609	3247436	1.0	0.8214285714285714	46	46	56
gsa_pooled	MetaBAT.19.fa	162639.0	0.5023460081733034	0.972880911941998	4539413	2280356	2343921	0.5054347826086957	0.6038961038961039	184	93	154
gsa_pooled	MetaBAT.321.fa	2645488.0	1.0	0.9723839960235401	3051798	3051798	3138470	1.0	0.9136690647482014	127	127	139
gsa_pooled	MetaBAT.115.fa	denovo11993.0	1.0	0.9723747560396395	2362577	2362577	2429698	1.0	0.8076923076923077	63	63	78
gsa_pooled	MetaBAT.574.fa	835900.0	1.0	0.9723124766370952	3649360	3649360	3753279	1.0	0.9512195121951219	39	39	41
gsa_pooled	MetaBAT.181.fa	188785.0	0.9937073158995694	0.9717992937661798	3075794	3056439	3145134	0.9877551020408163	0.8039867109634552	245	242	301
gsa_pooled	MetaBAT.316.fa	1109178.1	1.0	0.9717734811439889	3426690	3426690	3526223	1.0	0.7989690721649485	155	155	194
gsa_pooled	MetaBAT.338.fa	318732.1	0.9985888548040536	0.9716846109457572	6664091	6654687	6848608	0.7857142857142857	0.7096774193548387	28	22	31
gsa_pooled	MetaBAT.496.fa	denovo4917.0	0.9976810750210041	0.9716233580904512	3715946	3707329	3815603	0.9824561403508771	0.8296296296296296	114	112	135
gsa_pooled	MetaBAT.59.fa	172640.1	0.5779513797234412	0.9714944887446053	10209691	5900705	6073843	0.07347447073474471	0.6704545454545454	803	59	88
gsa_pooled	MetaBAT.373.fa	828435.0	1.0	0.9706295589324476	3409975	3409975	3513158	1.0	0.6845238095238095	115	115	168
gsa_pooled	MetaBAT.311.fa	262326.0	0.9867132337643942	0.9706120488766941	4186647	4131020	4256098	0.8765432098765432	0.7888888888888889	81	71	90
gsa_pooled	MetaBAT.224.fa	1108599.0	1.0	0.9702297277500803	4490392	4490392	4628174	1.0	0.8186274509803921	167	167	204
gsa_pooled	MetaBAT.159.fa	4378740.0	1.0	0.9681782634956178	3034413	3034413	3134147	1.0	0.7592592592592593	41	41	54
gsa_pooled	MetaBAT.540.fa	196664.0	0.9900666469098292	0.9680797568456685	4781467	4733971	4890063	0.8775510204081632	0.6323529411764706	49	43	68
gsa_pooled	MetaBAT.529.fa	188548.0	0.9906266919249433	0.967657092423986	4272131	4232087	4373540	0.8979591836734694	0.676923076923077	49	44	65
gsa_pooled	MetaBAT.150.fa	denovo8186.0	0.978866493089225	0.9671586757459687	3418647	3346399	3460031	0.9504132231404959	0.7876712328767124	121	115	146
gsa_pooled	MetaBAT.9.fa	1889556.0	0.9949628926318805	0.9670872144518299	3741036	3722192	3848869	0.9473684210526315	0.47368421052631576	57	54	114
gsa_pooled	MetaBAT.328.fa	denovo4408.0	1.0	0.9669193896745732	2275580	2275580	2353433	1.0	0.5949367088607594	47	47	79
gsa_pooled	MetaBAT.455.fa	833816.0	1.0	0.9668648872127757	4111270	4111270	4252166	1.0	0.7692307692307693	50	50	65
