sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa_pooled	MetaBAT_kallisto.70.fa	1992.0	1.0	1.0	6475294	6475294	6475294	1.0	1.0	1	1	1
gsa_pooled	MetaBAT_kallisto.80.fa	191318.0	1.0	1.0	4847588	4847588	4847588	1.0	1.0	1	1	1
gsa_pooled	MetaBAT_kallisto.269.fa	4405128.0	1.0	1.0	3782947	3782947	3782947	1.0	1.0	1	1	1
gsa_pooled	MetaBAT_kallisto.262.fa	denovo3498.0	1.0	1.0	2367016	2367016	2367016	1.0	1.0	1	1	1
gsa_pooled	MetaBAT_kallisto.842.fa	4471135.0	1.0	1.0	4714203	4714203	4714203	1.0	1.0	1	1	1
gsa_pooled	MetaBAT_kallisto.76.fa	463794.1	1.0	1.0	2058319	2058319	2058319	1.0	1.0	1	1	1
gsa_pooled	MetaBAT_kallisto.873.fa	228730.1	1.0	1.0	2372490	2372490	2372490	1.0	1.0	1	1	1
gsa_pooled	MetaBAT_kallisto.638.fa	193680.0	1.0	1.0	5128335	5128335	5128335	1.0	1.0	1	1	1
gsa_pooled	MetaBAT_kallisto.174.fa	denovo8002.0	1.0	1.0	2343469	2343469	2343469	1.0	1.0	1	1	1
gsa_pooled	MetaBAT_kallisto.452.fa	4094866.0	1.0	1.0	3120389	3120389	3120389	1.0	1.0	1	1	1
gsa_pooled	MetaBAT_kallisto.4.fa	133892.0	1.0	1.0	1887238	1887238	1887238	1.0	1.0	1	1	1
gsa_pooled	MetaBAT_kallisto.6.fa	1871227.0	1.0	1.0	1752865	1752865	1752865	1.0	1.0	1	1	1
gsa_pooled	MetaBAT_kallisto.379.fa	405780.0	1.0	1.0	3008574	3008574	3008574	1.0	1.0	1	1	1
gsa_pooled	MetaBAT_kallisto.380.fa	192598.0	1.0	1.0	3376141	3376141	3376141	1.0	1.0	10	10	10
gsa_pooled	MetaBAT_kallisto.387.fa	197875.0	1.0	1.0	2218221	2218221	2218221	1.0	1.0	9	9	9
gsa_pooled	MetaBAT_kallisto.412.fa	denovo4581.0	1.0	1.0	2879945	2879945	2879945	1.0	1.0	3	3	3
gsa_pooled	MetaBAT_kallisto.913.fa	344828.0	1.0	1.0	2115674	2115674	2115674	1.0	1.0	1	1	1
gsa_pooled	MetaBAT_kallisto.908.fa	166664.0	1.0	1.0	3449669	3449669	3449669	1.0	1.0	1	1	1
gsa_pooled	MetaBAT_kallisto.906.fa	276629.0	1.0	1.0	2441662	2441662	2441662	1.0	1.0	1	1	1
gsa_pooled	MetaBAT_kallisto.332.fa	183958.0	0.5821870267998812	1.0	4140690	2410656	2410656	0.009009009009009009	1.0	111	1	1
gsa_pooled	MetaBAT_kallisto.764.fa	184966.0	1.0	1.0	5128746	5128746	5128746	1.0	1.0	1	1	1
gsa_pooled	MetaBAT_kallisto.910.fa	4449518.0	1.0	1.0	3734239	3734239	3734239	1.0	1.0	1	1	1
gsa_pooled	MetaBAT_kallisto.841.fa	258485.0	1.0	1.0	2469311	2469311	2469311	1.0	1.0	1	1	1
gsa_pooled	MetaBAT_kallisto.897.fa	463794.0	1.0	1.0	2316463	2316463	2316463	1.0	1.0	3	3	3
gsa_pooled	MetaBAT_kallisto.774.fa	denovo10394.0	1.0	1.0	3287872	3287872	3287872	1.0	1.0	2	2	2
gsa_pooled	MetaBAT_kallisto.891.fa	269125.0	1.0	1.0	3005040	3005040	3005040	1.0	1.0	1	1	1
gsa_pooled	MetaBAT_kallisto.160.fa	259846.0	1.0	0.999597218225075	3059978	3059978	3061211	1.0	0.972972972972973	36	36	37
gsa_pooled	MetaBAT_kallisto.324.fa	45363.0	0.9967666987042401	0.9995675549322113	3689418	3677489	3679080	0.7419354838709677	0.92	31	23	25
gsa_pooled	MetaBAT_kallisto.27.fa	1571092.0	1.0	0.9994737781142259	2767337	2767337	2768794	1.0	0.8333333333333334	5	5	6
gsa_pooled	MetaBAT_kallisto.502.fa	163997.0	1.0	0.9994689596195264	2941716	2941716	2943279	1.0	0.8888888888888888	8	8	9
gsa_pooled	MetaBAT_kallisto.837.fa	289315.1	1.0	0.999377094683152	2589470	2589470	2591084	1.0	0.96	24	24	25
gsa_pooled	MetaBAT_kallisto.217.fa	167420.0	1.0	0.9993359460465759	2603480	2603480	2605210	1.0	0.9444444444444444	17	17	18
gsa_pooled	MetaBAT_kallisto.629.fa	146564.1	1.0	0.9992575265191644	3799333	3799333	3802156	1.0	0.9259259259259259	25	25	27
gsa_pooled	MetaBAT_kallisto.402.fa	1684221.0	1.0	0.9992409488270457	4583824	4583824	4587306	1.0	0.9166666666666666	33	33	36
gsa_pooled	MetaBAT_kallisto.415.fa	184451.0	1.0	0.9992102818546846	2755768	2755768	2757946	1.0	0.9047619047619048	19	19	21
gsa_pooled	MetaBAT_kallisto.666.fa	259983.0	1.0	0.9990938114194963	2891918	2891918	2894541	1.0	0.8947368421052632	17	17	19
gsa_pooled	MetaBAT_kallisto.139.fa	4336940.0	1.0	0.9988575345284805	3669437	3669437	3673634	1.0	0.9069767441860465	39	39	43
gsa_pooled	MetaBAT_kallisto.734.fa	denovo8808.1	1.0	0.9987904160977166	2338469	2338469	2341301	1.0	0.94	47	47	50
gsa_pooled	MetaBAT_kallisto.740.fa	522433.0	1.0	0.9987754631567368	4557770	4557770	4563358	1.0	0.9405405405405406	174	174	185
gsa_pooled	MetaBAT_kallisto.772.fa	727945.0	1.0	0.9987578488235904	2281104	2281104	2283941	1.0	0.92	23	23	25
gsa_pooled	MetaBAT_kallisto.165.fa	835900.0	1.0	0.9986166762449581	3748087	3748087	3753279	1.0	0.975609756097561	40	40	41
gsa_pooled	MetaBAT_kallisto.272.fa	181344.0	1.0	0.9985332760992159	2505313	2505313	2508993	1.0	0.8	12	12	15
gsa_pooled	MetaBAT_kallisto.61.fa	denovo4069.0	0.9997626885790115	0.9985126884675982	4517271	4516199	4522926	0.9894736842105263	0.9591836734693877	95	94	98
gsa_pooled	MetaBAT_kallisto.156.fa	4329571.0	1.0	0.9984733647877017	6442248	6442248	6452098	1.0	0.8181818181818182	27	27	33
gsa_pooled	MetaBAT_kallisto.23.fa	172161.1	1.0	0.9984613956098014	2526971	2526971	2530865	1.0	0.75	9	9	12
gsa_pooled	MetaBAT_kallisto.755.fa	3486634.0	1.0	0.9983732103301731	5954805	5954805	5964508	1.0	0.9518072289156626	79	79	83
gsa_pooled	MetaBAT_kallisto.720.fa	259993.0	1.0	0.9982685697050352	1734284	1734284	1737292	1.0	0.7142857142857143	10	10	14
gsa_pooled	MetaBAT_kallisto.79.fa	1105328.0	1.0	0.998248053599873	3483149	3483149	3489262	1.0	0.9245283018867925	49	49	53
gsa_pooled	MetaBAT_kallisto.732.fa	305012.0	1.0	0.9981762539940272	5104872	5104872	5114199	1.0	0.954248366013072	146	146	153
gsa_pooled	MetaBAT_kallisto.476.fa	181348.0	1.0	0.9981283984243503	5206625	5206625	5216388	1.0	0.8125	39	39	48
gsa_pooled	MetaBAT_kallisto.843.fa	4394913.0	1.0	0.9981097446257722	3708348	3708348	3715371	1.0	0.5	4	4	8
gsa_pooled	MetaBAT_kallisto.285.fa	denovo4456.1	1.0	0.9980788332754482	3324909	3324909	3331309	1.0	0.84	21	21	25
gsa_pooled	MetaBAT_kallisto.833.fa	381666.0	1.0	0.9980656269744616	3746926	3746926	3754188	1.0	0.8333333333333334	20	20	24
gsa_pooled	MetaBAT_kallisto.122.fa	denovo7143.0	1.0	0.997841341521572	4613724	4613724	4623705	1.0	0.7272727272727273	16	16	22
gsa_pooled	MetaBAT_kallisto.783.fa	262258.0	1.0	0.9978377915502606	3355956	3355956	3363228	1.0	0.8695652173913043	20	20	23
gsa_pooled	MetaBAT_kallisto.806.fa	1107652.0	1.0	0.9977819308640149	3480432	3480432	3488169	1.0	0.8181818181818182	18	18	22
gsa_pooled	MetaBAT_kallisto.52.fa	1871.0	1.0	0.9977304926587328	2311984	2311984	2317243	1.0	0.9230769230769231	36	36	39
gsa_pooled	MetaBAT_kallisto.501.fa	675509.0	1.0	0.9976956623859734	1571660	1571660	1575290	1.0	0.9090909090909091	40	40	44
gsa_pooled	MetaBAT_kallisto.87.fa	1108599.0	1.0	0.997673380473595	4617406	4617406	4628174	1.0	0.9607843137254902	196	196	204
gsa_pooled	MetaBAT_kallisto.32.fa	3997242.0	1.0	0.9976385055989155	7067767	7067767	7084497	1.0	0.9333333333333333	14	14	15
gsa_pooled	MetaBAT_kallisto.596.fa	831178.0	1.0	0.9975486856455423	5351726	5351726	5364877	1.0	0.5918367346938775	29	29	49
gsa_pooled	MetaBAT_kallisto.726.fa	191325.0	1.0	0.997460451985831	6350712	6350712	6366881	1.0	0.7894736842105263	15	15	19
gsa_pooled	MetaBAT_kallisto.782.fa	denovo4607.0	1.0	0.9973216375653235	3033637	3033637	3041784	1.0	0.8387096774193549	26	26	31
gsa_pooled	MetaBAT_kallisto.827.fa	3029968.0	1.0	0.9971897922039571	3329516	3329516	3338899	1.0	0.922077922077922	71	71	77
gsa_pooled	MetaBAT_kallisto.34.fa	184470.0	1.0	0.9969640007809295	2568595	2568595	2576417	1.0	0.9508196721311475	58	58	61
gsa_pooled	MetaBAT_kallisto.50.fa	denovo4615.0	1.0	0.9968995542111581	2810531	2810531	2819272	1.0	0.8723404255319149	41	41	47
gsa_pooled	MetaBAT_kallisto.576.fa	173916.0	1.0	0.9968872754557091	7227672	7227672	7250240	1.0	0.8333333333333334	20	20	24
gsa_pooled	MetaBAT_kallisto.900.fa	188548.0	1.0	0.9968627244749105	4359819	4359819	4373540	1.0	0.8	52	52	65
gsa_pooled	MetaBAT_kallisto.815.fa	271602.0	1.0	0.9967291275177083	4605062	4605062	4620174	1.0	0.9204545454545454	81	81	88
gsa_pooled	MetaBAT_kallisto.398.fa	180869.0	1.0	0.9964890984910965	2058882	2058882	2066136	1.0	0.9285714285714286	39	39	42
gsa_pooled	MetaBAT_kallisto.451.fa	676211.0	1.0	0.9962316528918878	4884205	4884205	4902680	1.0	0.780952380952381	82	82	105
gsa_pooled	MetaBAT_kallisto.147.fa	4372003.0	1.0	0.9962050487107504	6715742	6715742	6741325	1.0	0.8888888888888888	16	16	18
gsa_pooled	MetaBAT_kallisto.347.fa	denovo5363.0	1.0	0.9961855593763762	7668228	7668228	7697590	1.0	0.6086956521739131	14	14	23
gsa_pooled	MetaBAT_kallisto.157.fa	351309.0	1.0	0.9960958335486643	4201845	4201845	4218314	1.0	0.8545454545454545	47	47	55
gsa_pooled	MetaBAT_kallisto.558.fa	1108453.0	1.0	0.9960456163943149	3627884	3627884	3642287	1.0	0.9818181818181818	54	54	55
gsa_pooled	MetaBAT_kallisto.14.fa	3957916.0	1.0	0.9960022672879317	3588140	3588140	3602542	1.0	0.59375	19	19	32
gsa_pooled	MetaBAT_kallisto.594.fa	269828.0	1.0	0.9959531447744062	2504123	2504123	2514298	1.0	0.7272727272727273	16	16	22
gsa_pooled	MetaBAT_kallisto.146.fa	262326.1	0.982019187138879	0.9958580734761017	3523923	3460560	3474953	0.875	0.84	24	21	25
gsa_pooled	MetaBAT_kallisto.692.fa	373939.0	1.0	0.9958412824624645	1866102	1866102	1873895	1.0	0.8536585365853658	35	35	41
gsa_pooled	MetaBAT_kallisto.188.fa	1111580.0	1.0	0.9958101943127022	3164399	3164399	3177713	1.0	0.8	12	12	15
gsa_pooled	MetaBAT_kallisto.472.fa	665703.0	1.0	0.9956886239417351	3013133	3013133	3026180	1.0	0.7428571428571429	26	26	35
gsa_pooled	MetaBAT_kallisto.213.fa	228140.0	1.0	0.9954257874889411	4420669	4420669	4440983	1.0	0.8235294117647058	28	28	34
gsa_pooled	MetaBAT_kallisto.747.fa	1135084.1	1.0	0.9953007666305315	5390327	5390327	5415777	1.0	0.76	19	19	25
gsa_pooled	MetaBAT_kallisto.233.fa	228785.0	1.0	0.9952251827399198	2279205	2279205	2290140	1.0	0.9391891891891891	139	139	148
gsa_pooled	MetaBAT_kallisto.354.fa	649107.1	1.0	0.9951258233012973	6576698	6576698	6608911	1.0	0.8714285714285714	183	183	210
gsa_pooled	MetaBAT_kallisto.878.fa	1141335.0	1.0	0.9948393967518556	1599268	1599268	1607564	1.0	0.5	1	1	2
gsa_pooled	MetaBAT_kallisto.247.fa	355440.0	1.0	0.9948387407490649	4337865	4337865	4360370	1.0	0.8571428571428571	30	30	35
gsa_pooled	MetaBAT_kallisto.919.fa	denovo1874.0	1.0	0.9947509881422925	6260341	6260341	6293375	1.0	0.5	1	1	2
gsa_pooled	MetaBAT_kallisto.91.fa	4443094.0	1.0	0.9944565488541035	6087344	6087344	6121277	1.0	0.8085106382978723	76	76	94
gsa_pooled	MetaBAT_kallisto.129.fa	136633.0	1.0	0.9941795292117633	3698322	3698322	3719974	1.0	0.8125	52	52	64
gsa_pooled	MetaBAT_kallisto.754.fa	354913.0	1.0	0.9941642066874191	1779542	1779542	1789988	1.0	0.7647058823529411	13	13	17
gsa_pooled	MetaBAT_kallisto.81.fa	344525.0	1.0	0.9941061317685835	6180665	6180665	6217309	1.0	0.85	17	17	20
gsa_pooled	MetaBAT_kallisto.237.fa	denovo13353.0	0.9868751093740885	0.9940959892523233	754292	744392	748813	0.9016393442622951	0.8870967741935484	61	55	62
gsa_pooled	MetaBAT_kallisto.847.fa	269058.0	1.0	0.9938923640309425	2861435	2861435	2879019	1.0	0.8916666666666667	107	107	120
gsa_pooled	MetaBAT_kallisto.844.fa	181719.0	1.0	0.9936518414931758	5277274	5277274	5310989	1.0	0.5	1	1	2
gsa_pooled	MetaBAT_kallisto.635.fa	194787.0	1.0	0.9935036428332303	2878647	2878647	2897470	1.0	0.68	17	17	25
gsa_pooled	MetaBAT_kallisto.175.fa	182764.0	1.0	0.993435696625074	1998130	1998130	2011333	1.0	0.6666666666666666	2	2	3
gsa_pooled	MetaBAT_kallisto.117.fa	4365109.0	1.0	0.9933690736388586	6570151	6570151	6614008	1.0	0.5	1	1	2
gsa_pooled	MetaBAT_kallisto.274.fa	310407.0	1.0	0.993356121231053	4706417	4706417	4737895	1.0	0.8235294117647058	56	56	68
gsa_pooled	MetaBAT_kallisto.271.fa	1111328.0	1.0	0.9932770337279537	3240023	3240023	3261953	1.0	0.8596491228070176	49	49	57
gsa_pooled	MetaBAT_kallisto.789.fa	180944.0	1.0	0.9932424661817212	4542803	4542803	4573710	1.0	0.782608695652174	36	36	46
gsa_pooled	MetaBAT_kallisto.230.fa	70830.0	1.0	0.9932191491863256	2872211	2872211	2891820	1.0	0.7	7	7	10
gsa_pooled	MetaBAT_kallisto.674.fa	180972.0	1.0	0.9932133745680948	4667058	4667058	4698948	1.0	0.8292682926829268	68	68	82
gsa_pooled	MetaBAT_kallisto.886.fa	denovo4689.0	1.0	0.9928226425970627	3417093	3417093	3441796	1.0	0.9117647058823529	155	155	170
gsa_pooled	MetaBAT_kallisto.162.fa	193418.0	1.0	0.9923969251384264	3753398	3753398	3782154	1.0	0.8695652173913043	20	20	23
gsa_pooled	MetaBAT_kallisto.515.fa	193680.1	1.0	0.9922305951976604	2585361	2585361	2605605	1.0	0.875	42	42	48
gsa_pooled	MetaBAT_kallisto.207.fa	denovo8312.0	1.0	0.9921852879551504	4537939	4537939	4573681	1.0	0.9236363636363636	254	254	275
gsa_pooled	MetaBAT_kallisto.355.fa	262642.0	1.0	0.9920279071244166	2687105	2687105	2708699	1.0	0.8095238095238095	51	51	63
gsa_pooled	MetaBAT_kallisto.385.fa	189840.0	1.0	0.9918818631196096	3101564	3101564	3126949	1.0	0.7586206896551724	22	22	29
gsa_pooled	MetaBAT_kallisto.137.fa	134065.0	0.9967509571164751	0.991844830793092	3696781	3684770	3715067	0.96875	0.8378378378378378	32	31	37
gsa_pooled	MetaBAT_kallisto.488.fa	176853.0	1.0	0.9918059715232511	3372177	3372177	3400037	1.0	0.8910256410256411	139	139	156
gsa_pooled	MetaBAT_kallisto.627.fa	267451.0	1.0	0.9917797439763327	3481135	3481135	3509988	1.0	0.5555555555555556	10	10	18
gsa_pooled	MetaBAT_kallisto.493.fa	288521.0	1.0	0.9917620376456436	1935859	1935859	1951939	1.0	0.9230769230769231	60	60	65
gsa_pooled	MetaBAT_kallisto.685.fa	262095.0	1.0	0.9916856321928755	3114237	3114237	3140347	1.0	0.7989130434782609	147	147	184
gsa_pooled	MetaBAT_kallisto.858.fa	168517.0	1.0	0.9915803593799395	2449732	2449732	2470533	1.0	0.75	3	3	4
gsa_pooled	MetaBAT_kallisto.166.fa	denovo2529.0	0.9967949831476657	0.9913187082682479	4116047	4102855	4138785	0.9370629370629371	0.9054054054054054	143	134	148
gsa_pooled	MetaBAT_kallisto.287.fa	267406.1	1.0	0.9913168183957374	3208041	3208041	3236141	1.0	0.6567164179104478	44	44	67
gsa_pooled	MetaBAT_kallisto.588.fa	354971.0	1.0	0.9912259581071684	3680420	3680420	3712998	1.0	0.65625	21	21	32
gsa_pooled	MetaBAT_kallisto.123.fa	319219.0	1.0	0.9910964806093355	5988977	5988977	6042779	1.0	0.7777777777777778	21	21	27
gsa_pooled	MetaBAT_kallisto.371.fa	denovo9553.0	1.0	0.9908434554344175	2150379	2150379	2170251	1.0	0.9	126	126	140
gsa_pooled	MetaBAT_kallisto.173.fa	10518.0	1.0	0.9908075260818365	3746702	3746702	3781463	1.0	0.8089887640449438	72	72	89
gsa_pooled	MetaBAT_kallisto.275.fa	3327894.1	1.0	0.9906726363477258	6905761	6905761	6970780	1.0	0.4429530201342282	66	66	149
gsa_pooled	MetaBAT_kallisto.9.fa	166911.0	1.0	0.9905879840438109	2078000	2078000	2097744	1.0	0.3333333333333333	1	1	3
gsa_pooled	MetaBAT_kallisto.26.fa	833816.0	0.9989761463686162	0.9905789190732441	4216423	4212106	4252166	0.9692307692307692	0.9692307692307692	65	63	65
gsa_pooled	MetaBAT_kallisto.768.fa	291950.0	1.0	0.9902029560789203	3676985	3676985	3713365	1.0	0.48717948717948717	19	19	39
gsa_pooled	MetaBAT_kallisto.261.fa	260201.0	1.0	0.9900667483745051	2600342	2600342	2626431	1.0	0.8862745098039215	226	226	255
gsa_pooled	MetaBAT_kallisto.116.fa	262634.0	1.0	0.9900341207644284	2376667	2376667	2400591	1.0	0.8953488372093024	77	77	86
gsa_pooled	MetaBAT_kallisto.832.fa	291090.0	0.9987949420756052	0.9898520097209961	6628727	6620739	6688615	0.9333333333333333	0.84	45	42	50
gsa_pooled	MetaBAT_kallisto.614.fa	196122.0	1.0	0.989815918886555	2733538	2733538	2761663	1.0	0.7333333333333333	22	22	30
gsa_pooled	MetaBAT_kallisto.3.fa	4312974.0	1.0	0.9897952196215997	2919789	2919789	2949892	1.0	0.3333333333333333	1	1	3
gsa_pooled	MetaBAT_kallisto.869.fa	270030.0	1.0	0.9897372415990919	3599515	3599515	3636839	1.0	0.7272727272727273	40	40	55
gsa_pooled	MetaBAT_kallisto.903.fa	263687.0	1.0	0.9897351031381115	3621898	3621898	3659462	1.0	0.8297872340425532	39	39	47
gsa_pooled	MetaBAT_kallisto.914.fa	831301.0	1.0	0.9896946326250763	2105319	2105319	2127241	1.0	0.8823529411764706	60	60	68
gsa_pooled	MetaBAT_kallisto.623.fa	denovo8389.0	1.0	0.9896331441080746	5998022	5998022	6060854	1.0	0.8923076923076924	58	58	65
gsa_pooled	MetaBAT_kallisto.296.fa	denovo7466.0	1.0	0.9895720285441089	3174079	3174079	3207527	1.0	0.8554216867469879	71	71	83
gsa_pooled	MetaBAT_kallisto.905.fa	176952.0	1.0	0.9893753401384843	3046908	3046908	3079628	1.0	0.8484848484848485	28	28	33
gsa_pooled	MetaBAT_kallisto.428.fa	192777.0	1.0	0.9890713404753082	3218994	3218994	3254562	1.0	0.8782608695652174	101	101	115
gsa_pooled	MetaBAT_kallisto.487.fa	denovo1959.0	1.0	0.9890304657491794	4646657	4646657	4698194	1.0	0.8449612403100775	109	109	129
gsa_pooled	MetaBAT_kallisto.811.fa	319134.0	1.0	0.988956753490318	3824633	3824633	3867341	1.0	0.8	56	56	70
gsa_pooled	MetaBAT_kallisto.110.fa	730939.1	0.952108847336128	0.9889103747507256	3366697	3205462	3241408	0.9545454545454546	0.7241379310344828	22	21	29
gsa_pooled	MetaBAT_kallisto.820.fa	denovo4306.0	1.0	0.9888862936361622	2133805	2133805	2157786	1.0	0.8553719008264463	207	207	242
gsa_pooled	MetaBAT_kallisto.570.fa	134065.1	1.0	0.9883996170591025	3436961	3436961	3477299	1.0	0.6923076923076923	18	18	26
gsa_pooled	MetaBAT_kallisto.375.fa	3141094.0	1.0	0.9883552526516193	5922876	5922876	5992659	1.0	0.8918918918918919	231	231	259
gsa_pooled	MetaBAT_kallisto.447.fa	315496.0	1.0	0.9880056718337161	3074892	3074892	3112221	1.0	0.8108108108108109	30	30	37
gsa_pooled	MetaBAT_kallisto.260.fa	609589.0	1.0	0.9880050539529183	4160842	4160842	4211357	1.0	0.8809523809523809	74	74	84
gsa_pooled	MetaBAT_kallisto.800.fa	denovo3777.0	1.0	0.9879525052446699	1944006	1944006	1967712	1.0	0.6	39	39	65
gsa_pooled	MetaBAT_kallisto.115.fa	136604.0	1.0	0.9877227748470879	4262086	4262086	4315063	1.0	0.8235294117647058	56	56	68
gsa_pooled	MetaBAT_kallisto.821.fa	denovo9225.0	1.0	0.9875438457112454	2871421	2871421	2907639	1.0	0.7282608695652174	67	67	92
gsa_pooled	MetaBAT_kallisto.636.fa	245324.1	1.0	0.9873329654217367	2971656	2971656	3009781	1.0	0.7333333333333333	22	22	30
gsa_pooled	MetaBAT_kallisto.445.fa	275984.0	1.0	0.987078495205269	3235514	3235514	3277869	1.0	0.75	78	78	104
gsa_pooled	MetaBAT_kallisto.49.fa	188610.0	0.9882098707196942	0.9870149284663263	3614549	3571933	3618925	0.7887323943661971	0.9032258064516129	142	112	124
gsa_pooled	MetaBAT_kallisto.454.fa	1678333.1	1.0	0.9869690630999018	3762407	3762407	3812082	1.0	0.803921568627451	41	41	51
gsa_pooled	MetaBAT_kallisto.245.fa	174959.0	1.0	0.9868127119347878	2804202	2804202	2841676	1.0	0.7916666666666666	76	76	96
gsa_pooled	MetaBAT_kallisto.761.fa	132338.0	1.0	0.9865827074297334	5209649	5209649	5280499	1.0	0.858139534883721	369	369	430
gsa_pooled	MetaBAT_kallisto.851.fa	263834.1	1.0	0.9863183776056285	2869428	2869428	2909231	1.0	0.6575342465753424	96	96	146
gsa_pooled	MetaBAT_kallisto.632.fa	denovo5088.0	1.0	0.9861923107851504	5874433	5874433	5956681	1.0	0.8311688311688312	64	64	77
gsa_pooled	MetaBAT_kallisto.854.fa	190114.0	1.0	0.985746293383457	3201148	3201148	3247436	1.0	0.8214285714285714	46	46	56
gsa_pooled	MetaBAT_kallisto.475.fa	170926.0	1.0	0.9856688930369839	4135638	4135638	4195768	1.0	0.7	28	28	40
gsa_pooled	MetaBAT_kallisto.523.fa	denovo3222.0	1.0	0.9854540824135753	1532320	1532320	1554938	1.0	0.5	16	16	32
gsa_pooled	MetaBAT_kallisto.299.fa	267536.0	1.0	0.9854535694965184	3521202	3521202	3573179	1.0	0.8735632183908046	152	152	174
gsa_pooled	MetaBAT_kallisto.120.fa	261277.0	1.0	0.9850203352975128	4182945	4182945	4246557	1.0	0.8735632183908046	76	76	87
gsa_pooled	MetaBAT_kallisto.922.fa	455671.0	1.0	0.984967227767625	2422127	2422127	2459094	1.0	0.25	1	1	4
gsa_pooled	MetaBAT_kallisto.302.fa	4402042.0	1.0	0.9849305792764989	6528112	6528112	6627992	1.0	0.6746031746031746	85	85	126
gsa_pooled	MetaBAT_kallisto.168.fa	3154070.0	0.9992662936251656	0.9848678089011424	5623503	5619377	5705717	0.9772727272727273	0.86	44	43	50
gsa_pooled	MetaBAT_kallisto.892.fa	176850.0	1.0	0.9846501084589204	2924656	2924656	2970249	1.0	0.7133333333333334	107	107	150
