sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa_pooled	122	460611.0	0.4045366000539699	0.9994313490755186	11517524	4659260	4661911	0.4258373205741627	0.978021978021978	209	89	91
gsa_pooled	311	269828.0	1.0	0.9994165369419218	2512831	2512831	2514298	1.0	0.9090909090909091	20	20	22
gsa_pooled	213	263992.1	0.8729831280994015	0.9992635363601317	4768461	4162786	4165854	0.797752808988764	0.9861111111111112	89	71	72
gsa_pooled	174	4372003.0	1.0	0.9992614211597869	6736346	6736346	6741325	1.0	0.9444444444444444	17	17	18
gsa_pooled	65	665703.0	1.0	0.9991507445029707	3023610	3023610	3026180	1.0	0.8571428571428571	30	30	35
gsa_pooled	109	192777.0	0.540144915956287	0.9990960381151135	6019903	3251620	3254562	0.1664167916041979	0.9652173913043478	667	111	115
gsa_pooled	298	262258.0	0.5376868685203804	0.999059831804445	6249113	3360066	3363228	0.5	0.9130434782608695	42	21	23
gsa_pooled	116	4315396.0	0.7736633494778266	0.9988931449796873	2537088	1962852	1965027	0.625	0.9375	48	30	32
gsa_pooled	19	609589.0	0.5171533550316869	0.9987711799308394	8133336	4206182	4211357	0.8709677419354839	0.9642857142857143	93	81	84
gsa_pooled	306	649107.1	1.0	0.9987702966494783	6600784	6600784	6608911	1.0	0.9380952380952381	197	197	210
gsa_pooled	158	3957916.0	1.0	0.9987317288736676	3597973	3597973	3602542	1.0	0.75	24	24	32
gsa_pooled	148	167420.0	1.0	0.9986488613202007	2601690	2601690	2605210	1.0	0.8888888888888888	16	16	18
gsa_pooled	119	839200.0	0.9745890399699849	0.9986430451761746	5535879	5395207	5402538	0.9537366548042705	0.9469964664310954	281	268	283
gsa_pooled	96	303652.0	0.5414736668769558	0.9985766273257387	3667966	1986107	1988938	0.0832	0.9122807017543859	625	52	57
gsa_pooled	245	denovo9179.0	1.0	0.9984859436922616	4453451	4453451	4460204	1.0	0.9490196078431372	242	242	255
gsa_pooled	134	676211.0	1.0	0.9984767514910212	4895212	4895212	4902680	1.0	0.8285714285714286	87	87	105
gsa_pooled	320	170328.0	1.0	0.9984712929023243	4395683	4395683	4402413	1.0	0.8648648648648649	32	32	37
gsa_pooled	281	denovo5363.0	0.5614614104918185	0.9982941414130916	13686531	7684459	7697590	0.041379310344827586	0.782608695652174	435	18	23
gsa_pooled	69	denovo8373.1	0.5007668001534512	0.9981678645256292	4384454	2195589	2199619	0.2621359223300971	0.9310344827586207	309	81	87
gsa_pooled	45	denovo10697.0	0.1888344321102552	0.9981546498093138	17315465	3269756	3275801	0.05372405372405373	0.9777777777777777	819	44	45
gsa_pooled	169	191325.0	0.5264551513871111	0.9980302757346965	12070050	6354340	6366881	0.042328042328042326	0.8421052631578947	378	16	19
gsa_pooled	189	231021.0	1.0	0.9977327179207293	3817052	3817052	3825726	1.0	0.88	44	44	50
gsa_pooled	15	denovo10305.0	0.5020725971945734	0.9975089854453578	5862210	2943255	2950605	0.22972972972972974	0.8947368421052632	148	34	38
gsa_pooled	132	4306262.0	0.4287607894582538	0.9973037079227739	6583046	2822552	2830183	0.10227272727272728	0.5625	264	27	48
gsa_pooled	241	187028.0	0.3452636492815026	0.9972858656789187	6824938	2356403	2362816	0.1523809523809524	0.7111111111111111	210	32	45
gsa_pooled	126	denovo9553.0	1.0	0.9971519423329376	2164070	2164070	2170251	1.0	0.9571428571428572	134	134	140
gsa_pooled	49	264155.0	1.0	0.9971376554024569	3080234	3080234	3089076	1.0	0.9115646258503401	134	134	147
gsa_pooled	81	4474255.0	0.9995816122490295	0.9970659027574562	2815570	2814392	2822674	0.9932885906040269	0.9308176100628931	149	148	159
gsa_pooled	74	1109178.1	0.34716881712859393	0.9970123840721361	10126739	3515688	3526223	0.5755627009646302	0.9226804123711341	311	179	194
gsa_pooled	108	180944.0	0.5230239561274984	0.9969823185116677	8718354	4559908	4573710	0.4883720930232558	0.9130434782608695	86	42	46
gsa_pooled	330	denovo4408.0	0.9984183922761701	0.9967532536511555	2349508	2345792	2353433	0.9850746268656716	0.8354430379746836	67	66	79
gsa_pooled	73	851733.0	0.4047370473722696	0.9966302656245452	6681926	2704423	2713567	0.4728682170542636	0.7349397590361446	129	61	83
gsa_pooled	150	denovo7466.0	0.5329602850648089	0.9965889609035248	5997794	3196586	3207527	0.5290322580645161	0.9879518072289156	155	82	83
gsa_pooled	97	4334624.0	0.5545652584683085	0.9965244730418734	6504221	3607015	3619595	0.10196779964221825	0.8382352941176471	559	57	68
gsa_pooled	27	denovo8298.1	0.36305322280741636	0.9963785486923922	7487354	2718308	2728188	0.0755813953488372	0.8387096774193549	688	52	62
gsa_pooled	86	172640.1	0.40943344807433885	0.9963453121853825	14780534	6051645	6073843	0.05077120822622108	0.8977272727272727	1556	79	88
gsa_pooled	332	132338.0	0.9370884013664941	0.9962334999021872	5613782	5260610	5280499	0.9429928741092637	0.9232558139534883	421	397	430
gsa_pooled	133	1033413.0	0.5054998243672764	0.9961559842779818	6448115	3259521	3272099	0.19169329073482427	0.9523809523809523	313	60	63
gsa_pooled	89	270730.0	0.9991809727687438	0.9961413177923194	3752012	3748939	3763461	0.9942857142857143	0.9380053908355795	350	348	371
gsa_pooled	319	269058.0	0.5042137738275999	0.9959767545820295	5686945	2867436	2879019	0.17133956386292834	0.9166666666666666	642	110	120
gsa_pooled	237	262633.0	0.42909026352936724	0.9958169442878279	9722332	4171758	4189282	0.3374485596707819	0.9318181818181818	243	82	88
gsa_pooled	192	319702.0	0.44531540628850524	0.995789529720158	7645060	3404463	3418858	0.5	0.9830508474576272	116	58	59
gsa_pooled	289	denovo9564.0	1.0	0.9957644768013982	4095178	4095178	4112597	1.0	0.8955223880597015	120	120	134
gsa_pooled	329	denovo9105.0	0.25634002118245164	0.9956423290728763	19470834	4991154	5012999	0.036057692307692304	0.5172413793103449	416	15	29
gsa_pooled	14	183606.0	0.5790568390958003	0.9956264099159036	7916083	4583862	4603998	0.5955056179775281	0.9814814814814815	178	106	108
gsa_pooled	110	175613.0	0.6067645389630701	0.9953533157375059	7765289	4711702	4733698	0.38967136150234744	0.9651162790697675	213	83	86
gsa_pooled	321	325850.0	0.9997990615557436	0.9952276531246284	7290790	7289325	7324279	0.998567335243553	0.9368279569892473	698	697	744
gsa_pooled	317	4424327.0	0.9738883320259967	0.9952200456268372	4496419	4379010	4400042	0.930635838150289	0.9757575757575757	173	161	165
gsa_pooled	255	denovo1874.0	0.2584401287935995	0.9947509881422925	24223564	6260341	6293375	0.006172839506172839	0.5	162	1	2
gsa_pooled	270	171322.0	0.505488024344098	0.9946111063277897	5781771	2922616	2938451	0.1989795918367347	0.8666666666666667	196	39	45
gsa_pooled	164	230268.0	0.2710271537530043	0.9944880551874129	11877511	3219128	3236970	0.20588235294117646	0.6923076923076923	306	63	91
gsa_pooled	234	264359.1	1.0	0.9944202124563248	2938285	2938285	2954772	1.0	0.8260869565217391	57	57	69
gsa_pooled	179	184925.0	0.5037514732194026	0.9940811552676121	7782276	3920333	3943675	0.6023391812865497	0.9809523809523809	171	103	105
gsa_pooled	46	263171.0	1.0	0.9940409250029163	7021754	7021754	7063848	1.0	0.936	117	117	125
gsa_pooled	29	179343.0	0.5348212325159658	0.9938404897647052	5209896	2786363	2803632	0.7848837209302325	0.9440559440559441	172	135	143
gsa_pooled	77	162576.0	0.9965462934287408	0.9937326247682633	6206086	6184652	6223658	0.9948892674616695	0.9125	587	584	640
gsa_pooled	300	181719.0	0.12785529576782664	0.9936518414931758	41275365	5277274	5310989	0.00031055900621118014	0.5	3220	1	2
gsa_pooled	26	179838.0	0.33331939706365615	0.9933898637472076	15379534	5126297	5160408	0.31690140845070425	0.7758620689655172	142	45	58
gsa_pooled	268	4449984.1	0.16961511601173235	0.9925339821845697	12270009	2081179	2096834	0.04522613065326633	0.9818181818181818	1194	54	55
gsa_pooled	16	181717.0	1.0	0.9924506392107753	4129733	4129733	4161147	1.0	0.9595959595959596	95	95	99
gsa_pooled	322	354971.0	0.6384389697594052	0.9924400713385787	5771778	3684928	3712998	0.24444444444444444	0.6875	90	22	32
gsa_pooled	34	315496.0	1.0	0.9923479084550872	3088406	3088406	3112221	1.0	0.8108108108108109	30	30	37
gsa_pooled	279	187400.0	1.0	0.992345570182638	3379412	3379412	3405479	1.0	0.952054794520548	139	139	146
gsa_pooled	199	denovo6222.0	0.5034344497831522	0.9922053236987368	8164481	4110281	4142571	0.5052631578947369	0.8421052631578947	95	48	57
gsa_pooled	162	denovo2795.0	0.5298436397019373	0.9919499303660136	9635822	5105479	5146912	0.5194444444444445	0.935	360	187	200
gsa_pooled	101	denovo2280.0	0.999130211985544	0.9918845122981796	1779744	1778196	1792745	0.9897959183673469	0.751937984496124	98	97	129
gsa_pooled	2	169106.0	0.7677395120626135	0.9917102763515347	2827248	2170590	2188734	0.26884422110552764	0.963963963963964	398	107	111
gsa_pooled	287	denovo1324.0	0.9280864577091408	0.9914514260285829	4724437	4384686	4422492	0.9743589743589743	0.8240963855421687	351	342	415
gsa_pooled	290	291950.0	0.5593793098731857	0.9912219779095242	6580095	3680769	3713365	0.3620689655172414	0.5384615384615384	58	21	39
gsa_pooled	5	187223.0	0.3633826659120896	0.990972934753138	11798221	4287269	4326323	0.7005649717514124	0.9612403100775194	177	124	129
gsa_pooled	186	4312974.0	0.33721779424367404	0.9908406816249544	8667612	2922873	2949892	0.023809523809523808	0.6666666666666666	84	2	3
gsa_pooled	260	denovo1719.0	0.21913556495486425	0.9904317361979025	21311260	4670055	4715171	0.010598834128245893	0.7547169811320755	3774	40	53
gsa_pooled	165	187962.0	0.34543718190561884	0.9903854507543945	8514179	2941114	2969666	0.01141552511415525	0.8333333333333334	438	5	6
gsa_pooled	299	176853.0	1.0	0.9902692235408026	3366952	3366952	3400037	1.0	0.9423076923076923	147	147	156
gsa_pooled	167	denovo5418.0	0.9212927173889485	0.9902413874774041	3875588	3570551	3605738	0.8987341772151899	0.8987341772151899	158	142	158
gsa_pooled	212	denovo4306.0	0.8019749110591564	0.9897478248538085	2663006	2135664	2157786	0.6459627329192547	0.859504132231405	322	208	242
gsa_pooled	161	539647.0	0.5426495521232476	0.9896434508133953	3905762	2119460	2141640	0.6	0.6371681415929203	120	72	113
gsa_pooled	242	4455308.0	0.5056742159180307	0.9893214863633081	6312414	3192025	3226479	0.96	0.5333333333333333	25	24	45
gsa_pooled	43	denovo2417.0	0.42280221979080196	0.988485599202122	14318106	6053727	6124244	0.40602284527518173	0.8846153846153846	963	391	442
gsa_pooled	139	denovo2950.0	0.270392442942577	0.988010174899785	9039709	2444269	2473931	0.2239221140472879	0.8944444444444445	719	161	180
gsa_pooled	6	192316.0	0.34647957014788205	0.9877868637143628	6685462	2316376	2345016	0.30523255813953487	0.6818181818181818	344	105	154
gsa_pooled	303	denovo11716.0	0.23406913094141243	0.9867178084270972	9331914	2184313	2213716	0.41158059467918623	0.8193146417445483	639	263	321
gsa_pooled	105	312322.0	0.2614129252556427	0.9859869272985139	8807996	2302524	2335248	0.11090225563909774	0.5	532	59	118
gsa_pooled	203	161277.0	0.47284972236685807	0.9857385210903683	10839484	5125447	5199601	0.23529411764705882	0.8	153	36	45
gsa_pooled	56	317389.0	0.5299529958837382	0.9854211108037967	14037494	7439212	7549272	0.18115942028985507	0.9493670886075949	414	75	79
gsa_pooled	248	denovo4507.0	0.1660772946740042	0.9844823639828323	19346016	3212934	3263577	0.0008496176720475786	0.25	1177	1	4
gsa_pooled	64	denovo2181.0	0.7341930396679799	0.9830064416310358	3933979	2888300	2938231	0.4565801253357207	0.8471760797342193	1117	510	602
gsa_pooled	149	4449524.0	0.9932522392869827	0.9825712684984401	3285979	3263806	3321699	0.9724770642201835	0.8346456692913385	109	106	127
gsa_pooled	156	195123.1	0.2858281259006734	0.981827065076993	15214311	4348678	4429169	0.009896432681242807	0.39090909090909093	4345	43	110
gsa_pooled	204	denovo2819.1	0.8008848458374422	0.9813156461291916	4267184	3417523	3482593	0.5175644028103045	0.8387096774193549	854	442	527
gsa_pooled	210	denovo1739.0	0.1772632996182217	0.9812763597231648	18523840	3283597	3346251	0.05570705103233346	0.9470198675496688	2567	143	151
gsa_pooled	327	273954.1	0.5724838101793366	0.9806984995177792	5003607	2864484	2920861	0.23292747485442034	0.8365019011406845	1889	440	526
gsa_pooled	220	233991.1	0.5694129970384617	0.9803160510504404	6688416	3808471	3884942	0.926829268292683	0.2275449101796407	41	38	167
gsa_pooled	277	210073.0	0.558170483263136	0.9797919637831345	7462539	4165369	4251279	0.4065934065934066	0.896969696969697	364	148	165
gsa_pooled	68	denovo10247.1	0.7703155151731896	0.9795865072017781	6442416	4962693	5066110	0.49107142857142855	0.8361486486486487	2016	990	1184
gsa_pooled	102	827195.0	0.3810904587040137	0.9794040191714113	9188060	3501482	3575115	0.3704600484261501	0.8170894526034713	1652	612	749
gsa_pooled	271	denovo8733.0	0.9968695461821016	0.979215656489935	1991724	1985489	2027632	0.994413407821229	0.7639484978540773	179	178	233
gsa_pooled	256	180731.0	0.25641667429618886	0.9788276724851626	20315820	5209315	5321994	0.01825127334465195	0.8431372549019608	2356	43	51
gsa_pooled	284	4390319.0	0.3643776008817336	0.9785834556421922	16157261	5887344	6016190	0.2149390243902439	0.6025641025641025	656	141	234
gsa_pooled	296	denovo1832.0	0.3568030298267225	0.9784485038064971	15141724	5402613	5521612	0.019908987485779295	0.8333333333333334	1758	35	42
gsa_pooled	221	268844.1	0.5323527846663049	0.9776254959345198	6520907	3471423	3550872	0.6993464052287581	0.9385964912280702	153	107	114
gsa_pooled	93	4387250.0	0.35597519309760833	0.9770769812874355	14573847	5187928	5309641	0.008828722778104767	0.7142857142857143	1699	15	21
gsa_pooled	9	174358.0	0.995118396694348	0.9765942283384318	4841647	4818012	4933484	0.9787234042553191	0.9787234042553191	141	138	141
gsa_pooled	280	188548.0	0.3915596320181103	0.9764517987717044	10906515	4270551	4373540	0.49038461538461536	0.7846153846153846	104	51	65
gsa_pooled	59	3486634.0	0.3342920754239025	0.9761640021272501	17416919	5822338	5964508	0.5202702702702703	0.927710843373494	148	77	83
gsa_pooled	191	denovo4974.0	0.15638919179248864	0.9761315150677903	15813612	2473078	2533550	0.28601921024546423	0.8844884488448845	937	268	303
gsa_pooled	337	4444771.1	0.9895437887545513	0.9754256752909019	3375410	3340116	3424265	0.9802631578947368	0.8713450292397661	152	149	171
gsa_pooled	99	261277.0	1.0	0.9752601931399956	4141498	4141498	4246557	1.0	0.8850574712643678	77	77	87
gsa_pooled	13	327900.0	0.8279586868213503	0.9746637574192304	3806824	3151893	3233826	0.7485380116959064	0.927536231884058	171	128	138
gsa_pooled	195	3946926.0	1.0	0.9741253658632408	2231541	2231541	2290815	1.0	0.6788321167883211	93	93	137
gsa_pooled	316	denovo273.0	1.0	0.9739717468952521	2908977	2908977	2986716	1.0	0.8640776699029126	356	356	412
gsa_pooled	153	4327881.0	1.0	0.9733543390458624	4103658	4103658	4215996	1.0	0.75	24	24	32
gsa_pooled	121	1106006.0	0.5113449118602965	0.9725375835836367	7241969	3703144	3807713	0.37517053206002726	0.8607198748043818	1466	550	639
gsa_pooled	259	3265889.1	0.5174910241509789	0.9725356540580976	5828418	3016154	3101330	0.6666666666666666	0.8125	39	26	32
gsa_pooled	183	denovo4013.0	0.2975415214633865	0.9719062695758524	15768411	4691757	4827376	0.05958485958485959	0.9312977099236641	4095	244	262
gsa_pooled	123	133719.1	1.0	0.9716796249317118	1986736	1986736	2044641	1.0	0.7977272727272727	351	351	440
gsa_pooled	176	denovo8186.0	0.23394264376263066	0.9713834933848858	14366842	3361017	3460031	0.358974358974359	0.7671232876712328	312	112	146
gsa_pooled	226	661259.0	0.5442461067153622	0.9709855061535365	3927532	2137544	2201417	0.8111111111111111	0.6460176991150443	90	73	113
gsa_pooled	79	denovo10014.0	0.1812308329050665	0.9709539657829087	23591212	4275455	4403355	0.07982261640798226	0.9	451	36	40
gsa_pooled	188	272953.0	0.5008379178056559	0.9708886122977567	6926097	3468852	3572863	0.31145431145431146	0.8373702422145328	777	242	289
gsa_pooled	63	355440.0	0.3670538556866359	0.9708820581739623	11533471	4233405	4360370	0.21374045801526717	0.8	131	28	35
gsa_pooled	240	348376.1	0.9938190495582166	0.9700346419330714	2838722	2821176	2908325	0.9051724137931034	0.8677685950413223	116	105	121
gsa_pooled	1	denovo6432.0	0.9818720582802147	0.9700222477914049	3036914	2981861	3074013	0.9024390243902439	0.925	82	74	80
gsa_pooled	130	denovo8025.0	0.5106209087244123	0.9696317279781969	12821643	6546999	6752047	0.5190839694656488	0.7311827956989247	131	68	93
gsa_pooled	98	321902.0	0.343997035125062	0.9681891493085344	9924196	3413894	3526061	0.11556033324375167	0.8514851485148515	3721	430	505
gsa_pooled	157	4460109.1	0.32438103631378096	0.9681001220148571	12479367	4048070	4181458	0.5175202156334232	0.8384279475982532	742	384	458
gsa_pooled	258	306306.0	1.0	0.9679747246478564	2757397	2757397	2848625	1.0	0.5801886792452831	123	123	212
gsa_pooled	247	denovo5712.0	0.5076279271127708	0.967113882046087	8338635	4232924	4376862	0.30254476908576816	0.8652291105121294	1061	321	371
gsa_pooled	66	268720.0	0.9952035598043835	0.9668661534480328	3149836	3134728	3242153	0.9938271604938271	0.8414634146341463	486	483	574
gsa_pooled	233	denovo6472.0	0.21789890938201192	0.9663782343877751	20851114	4543435	4701508	0.15907311726945358	0.7797390636991558	6387	1016	1303
gsa_pooled	266	denovo2990.0	0.6710442086906402	0.96635487235008	5426942	3641718	3768510	0.5105022831050229	0.8508371385083714	1095	559	657
gsa_pooled	82	denovo12921.0	0.2902777260023825	0.9657652700441312	14378344	4173713	4321664	0.1403301886792453	0.8095238095238095	848	119	147
gsa_pooled	3	denovo5303.0	0.521456515179947	0.9648822857384086	3506534	1828505	1895055	0.7358490566037735	0.7959183673469388	53	39	49
gsa_pooled	202	denovo13042.0	0.37324153646008046	0.9642191382797949	6707418	2503487	2596388	0.28210382513661203	0.8394308943089431	1464	413	492
gsa_pooled	175	577294.0	0.4446922629388008	0.9641510047685031	9998357	4446192	4611510	0.14732142857142858	0.7857142857142857	224	33	42
