sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa_pooled	MaxBin_kallisto.164.fasta	denovo12370.0	0.9831881732094084	1.0	2784052	2737247	2737247	0.07142857142857142	1.0	28	2	2
gsa_pooled	MaxBin_kallisto.449.fasta	835900.0	1.0	1.0	3753279	3753279	3753279	1.0	1.0	41	41	41
gsa_pooled	MaxBin_kallisto.601.fasta	193418.0	1.0	1.0	3782154	3782154	3782154	1.0	1.0	23	23	23
gsa_pooled	MaxBin_kallisto.168.fasta	177917.0	0.9836310843765514	1.0	2378777	2339839	2339839	0.06896551724137931	1.0	29	2	2
gsa_pooled	MaxBin_kallisto.433.fasta	191318.0	1.0	1.0	4847588	4847588	4847588	1.0	1.0	1	1	1
gsa_pooled	MaxBin_kallisto.558.fasta	822112.0	1.0	1.0	4916615	4916615	4916615	1.0	1.0	1	1	1
gsa_pooled	MaxBin_kallisto.427.fasta	278098.0	0.9977980815213939	1.0	2975587	2969035	2969035	0.8780487804878049	1.0	41	36	36
gsa_pooled	MaxBin_kallisto.632.fasta	185222.0	0.9996847001025869	1.0	4151603	4150294	4150294	0.6666666666666666	1.0	3	2	2
gsa_pooled	MaxBin_kallisto.423.fasta	168517.0	1.0	1.0	2470533	2470533	2470533	1.0	1.0	4	4	4
gsa_pooled	MaxBin_kallisto.422.fasta	denovo12532.0	1.0	1.0	1718921	1718921	1718921	1.0	1.0	7	7	7
gsa_pooled	MaxBin_kallisto.182.fasta	258485.0	0.9943811854075926	1.0	2483264	2469311	2469311	0.1111111111111111	1.0	9	1	1
gsa_pooled	MaxBin_kallisto.562.fasta	denovo9521.0	1.0	1.0	3168267	3168267	3168267	1.0	1.0	2	2	2
gsa_pooled	MaxBin_kallisto.593.fasta	136633.0	1.0	1.0	3719974	3719974	3719974	1.0	1.0	64	64	64
gsa_pooled	MaxBin_kallisto.452.fasta	190114.0	1.0	1.0	3247436	3247436	3247436	1.0	1.0	56	56	56
gsa_pooled	MaxBin_kallisto.471.fasta	1108599.0	1.0	1.0	4628174	4628174	4628174	1.0	1.0	204	204	204
gsa_pooled	MaxBin_kallisto.123.fasta	denovo4463.0	0.9939245481187851	1.0	2951550	2933618	2933618	0.8723404255319149	1.0	47	41	41
gsa_pooled	MaxBin_kallisto.465.fasta	263992.1	1.0	1.0	4165854	4165854	4165854	1.0	1.0	72	72	72
gsa_pooled	MaxBin_kallisto.555.fasta	351309.0	1.0	1.0	4218314	4218314	4218314	1.0	1.0	55	55	55
gsa_pooled	MaxBin_kallisto.112.fasta	269125.0	0.9994106715019097	1.0	3006812	3005040	3005040	0.5	1.0	2	1	1
gsa_pooled	MaxBin_kallisto.463.fasta	194878.0	1.0	1.0	3399860	3399860	3399860	1.0	1.0	38	38	38
gsa_pooled	MaxBin_kallisto.672.fasta	4417539.0	1.0	1.0	2402624	2402624	2402624	1.0	1.0	35	35	35
gsa_pooled	MaxBin_kallisto.462.fasta	denovo4581.0	1.0	1.0	2879945	2879945	2879945	1.0	1.0	3	3	3
gsa_pooled	MaxBin_kallisto.667.fasta	174824.0	1.0	1.0	4089826	4089826	4089826	1.0	1.0	75	75	75
gsa_pooled	MaxBin_kallisto.665.fasta	269378.0	1.0	1.0	3006092	3006092	3006092	1.0	1.0	38	38	38
gsa_pooled	MaxBin_kallisto.461.fasta	denovo9767.0	1.0	1.0	3909028	3909028	3909028	1.0	1.0	41	41	41
gsa_pooled	MaxBin_kallisto.460.fasta	637934.0	1.0	1.0	5817203	5817203	5817203	1.0	1.0	2	2	2
gsa_pooled	MaxBin_kallisto.556.fasta	1111580.0	1.0	1.0	3177713	3177713	3177713	1.0	1.0	15	15	15
gsa_pooled	MaxBin_kallisto.649.fasta	1111328.0	0.998948057627455	1.0	3265388	3261953	3261953	0.9661016949152542	1.0	59	57	57
gsa_pooled	MaxBin_kallisto.125.fasta	463794.0	0.976463337884474	1.0	2372299	2316463	2316463	0.1875	1.0	16	3	3
gsa_pooled	MaxBin_kallisto.659.fasta	133719.0	0.9674486229660967	1.0	3137686	3035550	3035550	0.03333333333333333	1.0	30	1	1
gsa_pooled	MaxBin_kallisto.133.fasta	denovo2313.0	1.0	1.0	2562407	2562407	2562407	1.0	1.0	25	25	25
gsa_pooled	MaxBin_kallisto.657.fasta	267042.0	1.0	1.0	3006613	3006613	3006613	1.0	1.0	62	62	62
gsa_pooled	MaxBin_kallisto.655.fasta	727945.0	0.9987458506591499	1.0	2286809	2283941	2283941	0.9259259259259259	1.0	27	25	25
gsa_pooled	MaxBin_kallisto.136.fasta	1135084.1	0.9959817030480391	1.0	5437627	5415777	5415777	0.625	1.0	40	25	25
gsa_pooled	MaxBin_kallisto.654.fasta	1871227.0	0.9992583370102943	1.0	1754166	1752865	1752865	0.5	1.0	2	1	1
gsa_pooled	MaxBin_kallisto.457.fasta	181344.0	0.9995414605695928	1.0	2510144	2508993	2508993	0.9375	1.0	16	15	15
gsa_pooled	MaxBin_kallisto.652.fasta	184470.0	1.0	1.0	2576417	2576417	2576417	1.0	1.0	61	61	61
gsa_pooled	MaxBin_kallisto.651.fasta	180879.0	0.9971521835878275	1.0	3181736	3172675	3172675	0.9629629629629629	1.0	27	26	26
gsa_pooled	MaxBin_kallisto.412.fasta	319134.0	1.0	1.0	3867341	3867341	3867341	1.0	1.0	70	70	70
gsa_pooled	MaxBin_kallisto.186.fasta	228730.1	0.9984756610799491	1.0	2376112	2372490	2372490	0.25	1.0	4	1	1
gsa_pooled	MaxBin_kallisto.628.fasta	289315.1	1.0	1.0	2591084	2591084	2591084	1.0	1.0	25	25	25
gsa_pooled	MaxBin_kallisto.364.fasta	174358.0	0.9993657597361755	1.0	4936615	4933484	4933484	0.986013986013986	1.0	143	141	141
gsa_pooled	MaxBin_kallisto.618.fasta	184966.0	1.0	1.0	5128746	5128746	5128746	1.0	1.0	1	1	1
gsa_pooled	MaxBin_kallisto.572.fasta	175758.0	1.0	1.0	3365967	3365967	3365967	1.0	1.0	39	39	39
gsa_pooled	MaxBin_kallisto.616.fasta	4449518.0	1.0	1.0	3734239	3734239	3734239	1.0	1.0	1	1	1
gsa_pooled	MaxBin_kallisto.231.fasta	291090.0	0.9995392798658875	1.0	6691698	6688615	6688615	0.9615384615384616	1.0	52	50	50
gsa_pooled	MaxBin_kallisto.575.fasta	1141335.0	1.0	1.0	1607564	1607564	1607564	1.0	1.0	2	2	2
gsa_pooled	MaxBin_kallisto.235.fasta	308734.0	1.0	1.0	4040511	4040511	4040511	1.0	1.0	14	14	14
gsa_pooled	MaxBin_kallisto.237.fasta	262917.0	1.0	1.0	4505146	4505146	4505146	1.0	1.0	212	212	212
gsa_pooled	MaxBin_kallisto.614.fasta	187223.0	1.0	1.0	4326323	4326323	4326323	1.0	1.0	129	129	129
gsa_pooled	MaxBin_kallisto.370.fasta	1995182.0	1.0	1.0	1991959	1991959	1991959	1.0	1.0	1	1	1
gsa_pooled	MaxBin_kallisto.578.fasta	342685.0	1.0	1.0	3006990	3006990	3006990	1.0	1.0	1	1	1
gsa_pooled	MaxBin_kallisto.579.fasta	163997.0	1.0	1.0	2943279	2943279	2943279	1.0	1.0	9	9	9
gsa_pooled	MaxBin_kallisto.563.fasta	denovo4607.0	0.9994995575536744	1.0	3043307	3041784	3041784	0.96875	1.0	32	31	31
gsa_pooled	MaxBin_kallisto.358.fasta	229455.0	1.0	1.0	4068710	4068710	4068710	1.0	1.0	1	1	1
gsa_pooled	MaxBin_kallisto.356.fasta	136604.0	1.0	1.0	4315063	4315063	4315063	1.0	1.0	68	68	68
gsa_pooled	MaxBin_kallisto.355.fasta	denovo10014.0	0.9990507174184959	1.0	4407539	4403355	4403355	0.9523809523809523	1.0	42	40	40
gsa_pooled	MaxBin_kallisto.609.fasta	4405128.0	1.0	1.0	3782947	3782947	3782947	1.0	1.0	1	1	1
gsa_pooled	MaxBin_kallisto.352.fasta	denovo7466.0	1.0	1.0	3207527	3207527	3207527	1.0	1.0	83	83	83
gsa_pooled	MaxBin_kallisto.351.fasta	3997242.0	0.9716832628052876	1.0	7290953	7084497	7084497	0.2112676056338028	1.0	71	15	15
gsa_pooled	MaxBin_kallisto.256.fasta	denovo2819.0	1.0	1.0	3311720	3311720	3311720	1.0	1.0	63	63	63
gsa_pooled	MaxBin_kallisto.350.fasta	denovo420.0	0.9957767419654946	1.0	2530274	2519588	2519588	0.8	1.0	20	16	16
gsa_pooled	MaxBin_kallisto.581.fasta	831301.0	1.0	1.0	2127241	2127241	2127241	1.0	1.0	68	68	68
gsa_pooled	MaxBin_kallisto.259.fasta	827592.1	0.7413202436714926	1.0	4012123	2974268	2974268	0.007751937984496124	1.0	516	4	4
gsa_pooled	MaxBin_kallisto.606.fasta	730939.1	0.999581221710108	1.0	3242766	3241408	3241408	0.9666666666666667	1.0	30	29	29
gsa_pooled	MaxBin_kallisto.225.fasta	132929.0	0.9992603913446091	1.0	3503204	3500613	3500613	0.9090909090909091	1.0	11	10	10
gsa_pooled	MaxBin_kallisto.223.fasta	276629.0	0.9794688233474792	1.0	2492843	2441662	2441662	0.05	1.0	20	1	1
gsa_pooled	MaxBin_kallisto.387.fasta	denovo4069.0	1.0	1.0	4522926	4522926	4522926	1.0	1.0	98	98	98
gsa_pooled	MaxBin_kallisto.189.fasta	187962.0	0.9963092153534763	1.0	2980667	2969666	2969666	0.42857142857142855	1.0	14	6	6
gsa_pooled	MaxBin_kallisto.627.fasta	193680.0	1.0	1.0	5128335	5128335	5128335	1.0	1.0	1	1	1
gsa_pooled	MaxBin_kallisto.191.fasta	denovo8002.0	0.9929515817947006	1.0	2360104	2343469	2343469	0.08333333333333333	1.0	12	1	1
gsa_pooled	MaxBin_kallisto.406.fasta	192222.0	1.0	1.0	3553494	3553494	3553494	1.0	1.0	13	13	13
gsa_pooled	MaxBin_kallisto.625.fasta	344828.0	1.0	1.0	2115674	2115674	2115674	1.0	1.0	1	1	1
gsa_pooled	MaxBin_kallisto.587.fasta	4440624.0	1.0	1.0	3270487	3270487	3270487	1.0	1.0	17	17	17
gsa_pooled	MaxBin_kallisto.401.fasta	167420.0	1.0	1.0	2605210	2605210	2605210	1.0	1.0	18	18	18
gsa_pooled	MaxBin_kallisto.586.fasta	271230.0	1.0	1.0	2307818	2307818	2307818	1.0	1.0	20	20	20
gsa_pooled	MaxBin_kallisto.200.fasta	denovo3535.0	0.9950752474111448	1.0	2492511	2480236	2480236	0.3333333333333333	1.0	9	3	3
gsa_pooled	MaxBin_kallisto.202.fasta	175333.0	0.9992690226180146	1.0	2223051	2221426	2221426	0.9791666666666666	1.0	48	47	47
gsa_pooled	MaxBin_kallisto.273.fasta	832848.0	0.9871353897367406	1.0	2736655	2701449	2701449	0.425	1.0	40	17	17
gsa_pooled	MaxBin_kallisto.204.fasta	denovo4507.0	0.9972721194534827	1.0	3272504	3263577	3263577	0.5	1.0	8	4	4
gsa_pooled	MaxBin_kallisto.206.fasta	denovo883.0	0.8837305066927628	1.0	3096255	2736255	2736255	0.017543859649122806	1.0	171	3	3
gsa_pooled	MaxBin_kallisto.207.fasta	denovo9703.0	0.9868897137727702	1.0	2496513	2463783	2463783	0.043478260869565216	1.0	23	1	1
gsa_pooled	MaxBin_kallisto.585.fasta	319219.0	0.996844228443548	1.0	6061909	6042779	6042779	0.8709677419354839	1.0	31	27	27
gsa_pooled	MaxBin_kallisto.624.fasta	2883968.0	1.0	1.0	3631720	3631720	3631720	1.0	1.0	38	38	38
gsa_pooled	MaxBin_kallisto.396.fasta	192598.0	0.9909479976554022	1.0	3406981	3376141	3376141	0.2777777777777778	1.0	36	10	10
gsa_pooled	MaxBin_kallisto.337.fasta	denovo8847.0	0.9932766230272083	1.0	3843158	3817319	3817319	0.8297872340425532	1.0	47	39	39
gsa_pooled	MaxBin_kallisto.392.fasta	1108453.0	1.0	1.0	3642287	3642287	3642287	1.0	1.0	55	55	55
gsa_pooled	MaxBin_kallisto.567.fasta	4315396.0	0.9975880530699398	1.0	1969778	1965027	1965027	0.9696969696969697	1.0	33	32	32
gsa_pooled	MaxBin_kallisto.220.fasta	375106.0	0.9986378154890931	1.0	2918841	2914865	2914865	0.7692307692307693	1.0	13	10	10
gsa_pooled	MaxBin_kallisto.470.fasta	1105328.0	0.9995387971830534	1.0	3490872	3489262	3489262	0.9814814814814815	1.0	54	53	53
gsa_pooled	MaxBin_kallisto.658.fasta	10512.0	1.0	1.0	1718984	1718984	1718984	1.0	1.0	4	4	4
gsa_pooled	MaxBin_kallisto.472.fasta	1571092.0	1.0	1.0	2768794	2768794	2768794	1.0	1.0	6	6	6
gsa_pooled	MaxBin_kallisto.517.fasta	4471135.0	0.9997416985673178	1.0	4715421	4714203	4714203	0.5	1.0	2	1	1
gsa_pooled	MaxBin_kallisto.513.fasta	405780.0	1.0	1.0	3008574	3008574	3008574	1.0	1.0	1	1	1
gsa_pooled	MaxBin_kallisto.701.fasta	3265889.0	1.0	1.0	2782452	2782452	2782452	1.0	1.0	11	11	11
gsa_pooled	MaxBin_kallisto.512.fasta	271602.0	1.0	1.0	4620174	4620174	4620174	1.0	1.0	88	88	88
gsa_pooled	MaxBin_kallisto.546.fasta	259983.0	1.0	1.0	2894541	2894541	2894541	1.0	1.0	19	19	19
gsa_pooled	MaxBin_kallisto.042.fasta	192316.1	0.9873011126328989	1.0	2508015	2476166	2476166	0.0625	1.0	16	1	1
gsa_pooled	MaxBin_kallisto.506.fasta	322900.1	0.9988111891634499	1.0	3374801	3370789	3370789	0.9830508474576272	1.0	59	58	58
gsa_pooled	MaxBin_kallisto.505.fasta	197875.0	1.0	1.0	2218221	2218221	2218221	1.0	1.0	9	9	9
gsa_pooled	MaxBin_kallisto.700.fasta	194490.0	1.0	1.0	3864555	3864555	3864555	1.0	1.0	32	32	32
gsa_pooled	MaxBin_kallisto.504.fasta	273737.0	1.0	1.0	2912982	2912982	2912982	1.0	1.0	75	75	75
gsa_pooled	MaxBin_kallisto.048.fasta	181719.0	0.9986574225634617	1.0	5318129	5310989	5310989	0.3333333333333333	1.0	6	2	2
gsa_pooled	MaxBin_kallisto.310.fasta	2883968.1	0.9823101726774918	1.0	3871321	3802838	3802838	0.02857142857142857	1.0	35	1	1
gsa_pooled	MaxBin_kallisto.549.fasta	180944.0	1.0	1.0	4573710	4573710	4573710	1.0	1.0	46	46	46
gsa_pooled	MaxBin_kallisto.498.fasta	192673.0	0.9990947033995567	1.0	7231884	7225337	7225337	0.3333333333333333	1.0	3	1	1
gsa_pooled	MaxBin_kallisto.307.fasta	70830.0	1.0	1.0	2891820	2891820	2891820	1.0	1.0	10	10	10
gsa_pooled	MaxBin_kallisto.055.fasta	187233.0	1.0	1.0	3138669	3138669	3138669	1.0	1.0	5	5	5
gsa_pooled	MaxBin_kallisto.496.fasta	196122.0	0.9995533673531803	1.0	2762897	2761663	2761663	0.967741935483871	1.0	31	30	30
gsa_pooled	MaxBin_kallisto.692.fasta	268844.0	1.0	1.0	3051005	3051005	3051005	1.0	1.0	47	47	47
gsa_pooled	MaxBin_kallisto.493.fasta	4378740.0	1.0	1.0	3134147	3134147	3134147	1.0	1.0	54	54	54
gsa_pooled	MaxBin_kallisto.487.fasta	827592.0	0.9911665357638025	1.0	4941323	4897674	4897674	0.2	1.0	5	1	1
gsa_pooled	MaxBin_kallisto.486.fasta	129394.0	1.0	1.0	3925251	3925251	3925251	1.0	1.0	59	59	59
gsa_pooled	MaxBin_kallisto.065.fasta	174805.0	0.9984896841056685	1.0	3915075	3909162	3909162	0.9456521739130435	1.0	92	87	87
gsa_pooled	MaxBin_kallisto.543.fasta	denovo8648.0	0.9936567508468227	1.0	1799078	1787666	1787666	0.5	1.0	6	3	3
gsa_pooled	MaxBin_kallisto.519.fasta	denovo4615.0	0.9832374022437552	1.0	2867336	2819272	2819272	0.746031746031746	1.0	63	47	47
gsa_pooled	MaxBin_kallisto.552.fasta	denovo10721.0	1.0	1.0	2186353	2186353	2186353	1.0	1.0	1	1	1
gsa_pooled	MaxBin_kallisto.031.fasta	245324.1	1.0	1.0	3009781	3009781	3009781	1.0	1.0	30	30	30
gsa_pooled	MaxBin_kallisto.102.fasta	166911.0	1.0	1.0	2097744	2097744	2097744	1.0	1.0	3	3	3
gsa_pooled	MaxBin_kallisto.539.fasta	259846.0	1.0	1.0	3061211	3061211	3061211	1.0	1.0	37	37	37
gsa_pooled	MaxBin_kallisto.536.fasta	2645488.0	1.0	1.0	3138470	3138470	3138470	1.0	1.0	139	139	139
gsa_pooled	MaxBin_kallisto.535.fasta	4355314.0	1.0	1.0	5351597	5351597	5351597	1.0	1.0	40	40	40
gsa_pooled	MaxBin_kallisto.534.fasta	denovo389.0	1.0	1.0	1978257	1978257	1978257	1.0	1.0	3	3	3
gsa_pooled	MaxBin_kallisto.004.fasta	304047.0	0.9985218363693026	1.0	4909470	4902213	4902213	0.2857142857142857	1.0	7	2	2
gsa_pooled	MaxBin_kallisto.532.fasta	174959.0	1.0	1.0	2841676	2841676	2841676	1.0	1.0	96	96	96
gsa_pooled	MaxBin_kallisto.531.fasta	175613.0	1.0	1.0	4733698	4733698	4733698	1.0	1.0	86	86	86
gsa_pooled	MaxBin_kallisto.007.fasta	4372003.0	1.0	1.0	6741325	6741325	6741325	1.0	1.0	18	18	18
gsa_pooled	MaxBin_kallisto.009.fasta	1992.0	0.9977040751472028	1.0	6490195	6475294	6475294	0.1	1.0	10	1	1
gsa_pooled	MaxBin_kallisto.011.fasta	2897325.0	1.0	1.0	3544193	3544193	3544193	1.0	1.0	28	28	28
gsa_pooled	MaxBin_kallisto.527.fasta	denovo8298.0	0.9954671455562373	1.0	3571039	3554852	3554852	0.07692307692307693	1.0	13	1	1
gsa_pooled	MaxBin_kallisto.526.fasta	381666.0	1.0	1.0	3754188	3754188	3754188	1.0	1.0	24	24	24
gsa_pooled	MaxBin_kallisto.015.fasta	denovo7143.0	1.0	1.0	4623705	4623705	4623705	1.0	1.0	22	22	22
gsa_pooled	MaxBin_kallisto.017.fasta	4094866.0	0.9993245792311156	1.0	3122498	3120389	3120389	0.3333333333333333	1.0	3	1	1
gsa_pooled	MaxBin_kallisto.019.fasta	denovo1874.0	0.999467659944603	1.0	6296727	6293375	6293375	0.4	1.0	5	2	2
gsa_pooled	MaxBin_kallisto.303.fasta	263518.0	0.9992040836666497	1.0	4254216	4250830	4250830	0.9615384615384616	1.0	52	50	50
gsa_pooled	MaxBin_kallisto.292.fasta	166664.0	0.9985101956225744	1.0	3454816	3449669	3449669	0.5	1.0	2	1	1
gsa_pooled	MaxBin_kallisto.706.fasta	denovo5602.0	0.996525650926981	1.0	4406293	4390984	4390984	0.4166666666666667	1.0	12	5	5
gsa_pooled	MaxBin_kallisto.026.fasta	47365.0	0.9939394758241916	1.0	2368442	2354088	2354088	0.2727272727272727	1.0	11	3	3
gsa_pooled	MaxBin_kallisto.705.fasta	260456.0	1.0	1.0	4515270	4515270	4515270	1.0	1.0	59	59	59
gsa_pooled	MaxBin_kallisto.066.fasta	190673.0	0.9924149336580783	1.0	2371502	2353514	2353514	0.07692307692307693	1.0	13	1	1
gsa_pooled	MaxBin_kallisto.342.fasta	denovo8255.1	0.9569877425709342	1.0	1865073	1784852	1784852	0.45454545454545453	1.0	22	10	10
gsa_pooled	MaxBin_kallisto.675.fasta	134065.0	1.0	1.0	3715067	3715067	3715067	1.0	1.0	37	37	37
gsa_pooled	MaxBin_kallisto.673.fasta	1871.0	0.9954058054810738	1.0	2327938	2317243	2317243	0.8666666666666667	1.0	45	39	39
gsa_pooled	MaxBin_kallisto.480.fasta	573135.0	1.0	1.0	7909964	7909964	7909964	1.0	1.0	1	1	1
gsa_pooled	MaxBin_kallisto.683.fasta	190026.0	1.0	1.0	5047604	5047604	5047604	1.0	1.0	46	46	46
gsa_pooled	MaxBin_kallisto.681.fasta	4312974.0	0.9992266718605773	1.0	2952175	2949892	2949892	0.75	1.0	4	3	3
gsa_pooled	MaxBin_kallisto.075.fasta	182764.0	0.9947343692815953	1.0	2021980	2011333	2011333	0.3333333333333333	1.0	9	3	3
gsa_pooled	MaxBin_kallisto.085.fasta	181719.1	0.995993467354396	1.0	4936438	4916660	4916660	0.9130434782608695	1.0	115	105	105
gsa_pooled	MaxBin_kallisto.678.fasta	133892.0	0.9993216907004907	1.0	1888519	1887238	1887238	0.5	1.0	2	1	1
gsa_pooled	MaxBin_kallisto.074.fasta	1107652.0	1.0	1.0	3488169	3488169	3488169	1.0	1.0	22	22	22
gsa_pooled	MaxBin_kallisto.479.fasta	319702.0	1.0	1.0	3418858	3418858	3418858	1.0	1.0	59	59	59
gsa_pooled	MaxBin_kallisto.079.fasta	463794.1	0.9476227241358196	1.0	2172087	2058319	2058319	0.02564102564102564	1.0	39	1	1
gsa_pooled	MaxBin_kallisto.073.fasta	455671.0	1.0	1.0	2459094	2459094	2459094	1.0	1.0	4	4	4
gsa_pooled	MaxBin_kallisto.686.fasta	354913.0	1.0	1.0	1789988	1789988	1789988	1.0	1.0	17	17	17
gsa_pooled	MaxBin_kallisto.483.fasta	4402042.0	1.0	1.0	6627992	6627992	6627992	1.0	1.0	126	126	126
gsa_pooled	MaxBin_kallisto.475.fasta	denovo9909.0	1.0	1.0	3214653	3214653	3214653	1.0	1.0	25	25	25
gsa_pooled	MaxBin_kallisto.474.fasta	335965.0	0.9991481663684834	1.0	2809234	2806841	2806841	0.9090909090909091	1.0	11	10	10
gsa_pooled	MaxBin_kallisto.693.fasta	181717.0	0.9922797195859846	0.9999639522468204	4193371	4160997	4161147	0.9423076923076923	0.98989898989899	104	98	99
gsa_pooled	MaxBin_kallisto.357.fasta	146564.1	0.9993575815626959	0.9999405600401456	3804374	3801930	3802156	0.9285714285714286	0.9629629629629629	28	26	27
gsa_pooled	MaxBin_kallisto.096.fasta	4394913.0	1.0	0.9999308279038621	3715114	3715114	3715371	1.0	0.875	7	7	8
gsa_pooled	MaxBin_kallisto.002.fasta	4469576.0	1.0	0.9999257076837463	3539807	3539807	3540070	1.0	0.9941520467836257	170	170	171
gsa_pooled	MaxBin_kallisto.698.fasta	827522.0	1.0	0.9999173483320809	3556803	3556803	3557097	1.0	0.9814814814814815	53	53	54
gsa_pooled	MaxBin_kallisto.425.fasta	270030.0	1.0	0.9999092618617431	3636509	3636509	3636839	1.0	0.9818181818181818	54	54	55
gsa_pooled	MaxBin_kallisto.394.fasta	609589.0	1.0	0.9999076307233037	4210968	4210968	4211357	1.0	0.9880952380952381	83	83	84
gsa_pooled	MaxBin_kallisto.268.fasta	4329571.0	0.9994954059007919	0.9998973977146658	6454693	6451436	6452098	0.9696969696969697	0.9696969696969697	33	32	33
gsa_pooled	MaxBin_kallisto.249.fasta	317389.0	1.0	0.9998969437053004	7548494	7548494	7549272	1.0	0.9746835443037974	77	77	79
gsa_pooled	MaxBin_kallisto.106.fasta	460611.0	0.9994738274166791	0.9998936058624885	4663869	4661415	4661911	0.989010989010989	0.989010989010989	91	90	91
gsa_pooled	MaxBin_kallisto.503.fasta	173916.0	1.0	0.9998644182813259	7249257	7249257	7250240	1.0	0.9583333333333334	23	23	24
gsa_pooled	MaxBin_kallisto.260.fasta	191325.0	0.9874942101388419	0.9998606853182901	6446614	6365994	6366881	0.5	0.8947368421052632	34	17	19
gsa_pooled	MaxBin_kallisto.071.fasta	denovo7195.0	0.9984725300996635	0.9998571890569485	6759544	6749219	6750183	0.9504950495049505	0.9896907216494846	101	96	97
gsa_pooled	MaxBin_kallisto.573.fasta	denovo3878.0	0.9995626265900214	0.9998402192631318	2366399	2365364	2365742	0.9714285714285714	0.9714285714285714	35	34	35
gsa_pooled	MaxBin_kallisto.419.fasta	134065.1	1.0	0.9998332038746165	3476719	3476719	3477299	1.0	0.9615384615384616	25	25	26
gsa_pooled	MaxBin_kallisto.591.fasta	262642.0	1.0	0.999821685613647	2708216	2708216	2708699	1.0	0.9841269841269841	62	62	63
gsa_pooled	MaxBin_kallisto.650.fasta	3029968.0	0.9061671913757694	0.9998119140471156	3683946	3338271	3338899	0.7378640776699029	0.987012987012987	103	76	77
gsa_pooled	MaxBin_kallisto.426.fasta	193418.1	1.0	0.9997995743554674	4903579	4903579	4904562	1.0	0.96	24	24	25
gsa_pooled	MaxBin_kallisto.662.fasta	355440.0	0.9997479691912402	0.9997956595426535	4360578	4359479	4360370	0.9714285714285714	0.9714285714285714	35	34	35
gsa_pooled	MaxBin_kallisto.030.fasta	1684221.0	1.0	0.9997861489946387	4586325	4586325	4587306	1.0	0.9444444444444444	34	34	36
gsa_pooled	MaxBin_kallisto.690.fasta	228140.0	1.0	0.9997750498031629	4439984	4439984	4440983	1.0	0.9705882352941176	33	33	34
gsa_pooled	MaxBin_kallisto.641.fasta	170926.0	1.0	0.9997642862999098	4194779	4194779	4195768	1.0	0.975	39	39	40
gsa_pooled	MaxBin_kallisto.638.fasta	181961.0	1.0	0.9997611159003335	2887740	2887740	2888430	1.0	0.9583333333333334	23	23	24
gsa_pooled	MaxBin_kallisto.395.fasta	170328.0	0.9942778890222216	0.9997603586941979	4426688	4401358	4402413	0.7291666666666666	0.9459459459459459	48	35	37
gsa_pooled	MaxBin_kallisto.670.fasta	denovo8808.1	0.9773889217366324	0.999759108290647	2394888	2340737	2341301	0.9607843137254902	0.98	51	49	50
gsa_pooled	MaxBin_kallisto.664.fasta	268844.1	0.990179919976682	0.9997538632764008	3585205	3549998	3550872	0.8432835820895522	0.9912280701754386	134	113	114
gsa_pooled	MaxBin_kallisto.402.fasta	184925.0	1.0	0.999746682979708	3942676	3942676	3943675	1.0	0.9904761904761905	104	104	105
gsa_pooled	MaxBin_kallisto.218.fasta	3486634.0	0.998835832050934	0.999743650272579	5969929	5962979	5964508	0.9642857142857143	0.9759036144578314	84	81	83
